"ENTREZID","statistic"
"28511",4.13801056726616
"7515",4.13788214800861
"22823",4.13754864577756
"112858",4.1373266596164
"692227",4.13729077374466
"100129009",4.13413001194834
"55327",4.13325114624833
"90441",4.13196315018574
"400752",4.12996189328233
"7955",4.12971309900241
"100506860",4.12908361654941
"80122",4.12466529331563
"7710",4.12236658350581
"101929512",4.12203451839712
"124901107",4.1215359169896
"100616203",4.12115301458171
"440738",4.11880574436425
"100131067",4.11718921386358
"54933",4.11702357048935
"28990",4.11441212775177
"51778",4.10962882408577
"23515",4.10957340432409
"3212",4.10909946576105
"730098",4.10861000048479
"2323",4.10854853333555
"105371622",4.10701076132536
"26959",4.10698009302064
"105377918",4.10609441889659
"3135",4.10574539300075
"440159",4.10497605648932
"101928894",4.10375389367327
"92935",4.10282095574824
"106480490",4.10127159694755
"59335",4.10011179452042
"284080",4.09906752714309
"200845",4.0988451332846
"100133612",4.09827864859655
"8541",4.09651686586691
"100289237",4.09387640287869
"349149",4.0936437456768
"286380",4.09313871804196
"23133",4.09224626530925
"101926978",4.09151614966217
"6671",4.08996762509901
"51601",4.08913916216695
"654790",4.08798908427746
"399827",4.08671152492511
"102724701",4.08549121179155
"54883",4.08476494121587
"126820",4.0844507529329
"645121",4.08362266227689
"152815",4.08344592769083
"3304",4.08313988497015
"101927237",4.08255015203564
"101926977",4.08090387065419
"8863",4.07729804453321
"84285",4.07700657246597
"196403",4.076975712111
"26834",4.07586256374765
"100192204",4.07415293361413
"348793",4.07150922340468
"101928893",4.07150483655385
"79684",4.07129591166909
"8549",4.06930389997923
"124904613",4.06797407847855
"54567",4.06687172978575
"22864",4.06550917192273
"100996455",4.06527228317121
"55909",4.06414473136044
"92483",4.06144106873778
"115727",4.05918773106414
"9587",4.05762509231099
"105372097",4.0574136373932
"7638",4.05631567079984
"9118",4.05584044159906
"84971",4.05479075873715
"373",4.05425914510139
"345222",4.05366375195069
"8357",4.05273323366646
"341880",4.05199542240667
"107984036",4.04777835126789
"338817",4.04730177237744
"100506658",4.04709140687407
"100421756",4.04603195955874
"106479865",4.0459725407102
"23429",4.04584416679899
"2041",4.04579772342271
"126520",4.04573486728067
"646457",4.04558967032272
"202052",4.04558548880785
"170958",4.04548366198355
"55361",4.04547981979607
"7043",4.04533722021874
"3005",4.04428796719471
"144402",4.04260555792665
"342898",4.04035817347725
"160428",4.0393898571746
"105369547",4.03892677642928
"4636",4.03863620891735
"64121",4.03802538315829
"286097",4.03754126232036
"10285",4.03726585378771
"83959",4.03691970885896
"25764",4.03467817075617
"101927067",4.03419411140826
"7173",4.03398952418013
"6606",4.03383146116816
"752",4.03363118212785
"933",4.03340206837941
"101927788",4.03316535707473
"100130950",4.03313642504092
"284371",4.03182153949478
"101929746",4.0293282899602
"58484",4.02903938574363
"5465",4.02876529721545
"541578",4.02833081875807
"107984588",4.02781126965434
"4629",4.02724239023214
"635",4.02712183925647
"7706",4.02478125505312
"117608",4.02366255249321
"106480986",4.02297878055668
"56931",4.02219248108446
"3834",4.02149425685074
"114880",4.02076026467267
"55308",4.02058356556065
"7770",4.01689877513754
"7490",4.01371670355508
"3975",4.01348987585965
"106479346",4.01230591175228
"102725021",4.0116181306968
"149420",4.01010509004754
"3208",4.0094531938338
"54629",4.00890957739883
"84148",4.00887470151129
"102723413",4.00848534171628
"121006",4.00747071477929
"4194",4.00697263455346
"374407",4.00476609655862
"163126",4.00475465310108
"5495",4.00338796455391
"80306",4.00212123694458
"5868",4.0008357263595
"6981",4.00045931211026
"81844",4.0003084357958
"594839",3.99820994855283
"26224",3.99728992474531
"26034",3.99719657267655
"677826",3.99554979174126
"164395",3.99442510205593
"83715",3.99417046508339
"138241",3.99284241316253
"91734",3.99141584870834
"255275",3.99125792017611
"100131827",3.99095202690317
"7554",3.99040027039905
"3553",3.98972355922347
"24142",3.98863922301802
"200030",3.98820737461297
"57703",3.98755488821044
"91977",3.98675364355144
"51185",3.98661214152877
"5346",3.98567323999148
"100526767",3.98503668084543
"717",3.98390188771988
"51773",3.98274702591734
"6322",3.98267592013178
"3499",3.9817908957182
"23207",3.98171228385857
"100506674",3.98116793323982
"8835",3.98093684163657
"730094",3.98022620538995
"23543",3.97908626113093
"79183",3.97792777291303
"57761",3.97770604551601
"84167",3.97692221237987
"105379152",3.97432419432223
"28991",3.97257470066445
"101929095",3.9703698715494
"4604",3.97033953228796
"84366",3.96995548217128
"441581",3.96985260510215
"101929184",3.96667745678203
"8909",3.96661721787474
"101928300",3.96544043919879
"7737",3.96432718824191
"100418814",3.96393728383168
"101954272",3.96391312952062
"219855",3.96291772744958
"56269",3.96280735184653
"105376713",3.96162834410526
"8824",3.9612885967227
"10126",3.96086682536267
"677800",3.95903938920656
"729374",3.95761127153975
"51062",3.95658428221107
"105372876",3.95513108458068
"121853076",3.95270045960742
"284098",3.95250508371365
"101928969",3.95230817256635
"83607",3.95077442205531
"105371620",3.94954191302236
"6302",3.9493019982473
"11330",3.94645605019314
"51186",3.94559602986961
"126526",3.94480001543311
"56063",3.94343865072167
"6725",3.94239120290279
"9379",3.94091782353568
"58493",3.94049734286565
"57117",3.9404272402334
"168850",3.94035985918244
"554203",3.93994704097608
"53944",3.93858408790845
"116435299",3.93846501425577
"7761",3.93821953618277
"3770",3.93493373775796
"110806283",3.93478584137045
"84516",3.93451085467732
"339290",3.93425280301663
"8482",3.93410864343761
"107986096",3.93278923657797
"200232",3.92872239889288
"23219",3.92826266385846
"375341",3.92491647105655
"23644",3.92469154971248
"100132273",3.92406032656637
"27010",3.92007229252337
"102465136",3.91952337055785
"375791",3.91796273520492
"439990",3.91729617541063
"199746",3.91696527073532
"84068",3.91684421098694
"154865",3.91564666995465
"101929162",3.91539505686545
"2099",3.91386629321029
"100420307",3.91255541822864
"3090",3.91109181804596
"360155",3.9109472151641
"10090",3.91053701482595
"116337",3.91042046133876
"101927131",3.90969127733784
"85459",3.90717729441451
"131890",3.90589549637887
"104326051",3.90477771545681
"124906209",3.90212960478059
"5970",3.90204822868471
"4640",3.90069252357732
"56139",3.90044996148543
"256006",3.90037764375487
"5079",3.90019238715355
"55664",3.90015816288124
"219670",3.89857660168881
"730668",3.89810782135507
"3782",3.89750504637647
"1482",3.89720254764853
"124903324",3.8970036908631
"84895",3.8963882262644
"105371374",3.89558896550219
"653333",3.89506783428096
"23431",3.89418519891055
"23150",3.89283377444737
"340359",3.89119969480968
"729532",3.89053227704495
"256158",3.8896522875768
"100505881",3.88745518351355
"143379",3.88640685833047
"727684",3.88608774482806
"10332",3.88488798106764
"10826",3.88173338356612
"1308",3.88085402362796
"221662",3.88068810420463
"9745",3.87823064863347
"54903",3.87684415766559
"5662",3.87630316624642
"100302743",3.87433001876526
"4067",3.87375484075292
"80264",3.87224119205063
"285966",3.87059991209854
"4855",3.87011574573911
"114614",3.86959866001193
"22869",3.86907220731813
"136332",3.86898638466522
"653316",3.86588303483305
"814",3.86444887039936
"6314",3.86405912967332
"284067",3.86382905620406
"400618",3.8625589907604
"171169",3.86206379029352
"10528",3.86110490361839
"84146",3.86072466160638
"6773",3.86063007166969
"728558",3.8597039192709
"5252",3.85948761717521
"401551",3.85653613270022
"83697",3.85577961195631
"64783",3.85566558425416
"1593",3.85511187543733
"777",3.85452985940071
"56267",3.85364056172568
"101927101",3.85217141346765
"84859",3.85207428626906
"2792",3.85150635360728
"26291",3.85098370361453
"219988",3.85057332427327
"125875",3.85047172886347
"54882",3.84609631073036
"643376",3.84577621468563
"83452",3.84283328250332
"123722",3.84179409967687
"1399",3.84173958222069
"29907",3.84069970871916
"124909376",3.84054493690084
"389602",3.83964974177665
"677810",3.83283399527103
"148113",3.83246416258709
"100874366",3.8319306076406
"100421702",3.83148908790569
"8764",3.83130437087334
"57180",3.83089499526934
"130749",3.83087611548196
"105371361",3.82698545521586
"645694",3.8263621507007
"124902371",3.82542838039403
"60672",3.82371649596613
"105375754",3.8235364433517
"80317",3.82310782087792
"729420",3.82170706449576
"6908",3.82148206064708
"100288868",3.82141917254586
"100271126",3.82133817143401
"84749",3.82055903493615
"387323",3.81935485413814
"643382",3.81654249702935
"55707",3.81523129879856
"400668",3.81429226024665
"122589",3.81322999367159
"132989",3.81243537463694
"23630",3.81123361801721
"29035",3.81083219352889
"100616194",3.81076803202166
"101927837",3.80861728034325
"92736",3.80771633182022
"147710",3.80679706195827
"29121",3.80676019411718
"53833",3.80623393767222
"57214",3.80379405714359
"7542",3.80309454958282
"11212",3.802323253694
"51317",3.80202932430515
"83481",3.80086331359957
"80740",3.80085039385314
"6675",3.80057431817662
"101928243",3.79939847616142
"101927288",3.79775002603135
"105370887",3.79742244298058
"284058",3.79538874725797
"100873867",3.79533114776729
"51320",3.79419498328563
"7716",3.79373606889684
"122616",3.7930354619312
"101927039",3.79074993995836
"733",3.78866984419767
"10987",3.78684614422315
"6477",3.78669210609039
"124903619",3.78587058603818
"85416",3.78522845863788
"101927257",3.78507094313521
"401565",3.78286200893584
"3626",3.78088876922542
"11182",3.78008496711412
"23331",3.7789012227083
"100505915",3.77809262557529
"11108",3.77797820697961
"388552",3.77449320472469
"147686",3.77447453830975
"101928414",3.77275004215161
"284406",3.77133795243115
"643664",3.77133045474605
"132851",3.77005881429053
"9580",3.76897359522883
"8847",3.76812141467874
"388182",3.76694546047785
"407037",3.76662239359589
"84709",3.76654127906702
"7227",3.76642968613583
"338328",3.76585442117574
"155061",3.76516847227782
"105377224",3.76430887918984
"101927895",3.7627307515354
"55553",3.76245706535904
"60312",3.76058300636919
"400798",3.75963995129791
"10384",3.75841765274052
"80326",3.75827270589594
"91746",3.75798707753861
"84449",3.75342157583118
"200958",3.75010998837257
"123346",3.74980865530406
"2811",3.74944528484381
"79872",3.74941316022278
"388115",3.74926126274823
"9619",3.7492124004276
"284131",3.74893507188609
"51540",3.74470103023962
"619351",3.74284337392516
"256051",3.74250156025632
"8241",3.74135595152991
"8926",3.74120655027113
"64421",3.73832715258293
"10642",3.73731404779804
"55781",3.73610393984104
"114785",3.73539244422585
"55153",3.73443168970928
"140735",3.72988319565731
"7248",3.72982794411568
"101928111",3.7266333869956
"9686",3.72618852719074
"78997",3.72567359394825
"124944",3.7219970174698
"51306",3.72179533450686
"84549",3.72154601634302
"11266",3.72116358293841
"107984262",3.72109970180061
"56900",3.72014377286273
"104968399",3.72003286032368
"1007",3.71940321271262
"27165",3.71757212905732
"50801",3.7174965881725
"339500",3.71740939555885
"100419046",3.71592200516418
"285016",3.71536116622276
"105376473",3.71496358207436
"26281",3.71393456224783
"163590",3.71321166862775
"126432",3.71319686724531
"3745",3.71238034093125
"55289",3.71159266918468
"100507373",3.71134044785099
"9581",3.71083052216418
"113179",3.70848000334678
"101927351",3.70679723865828
"105374088",3.70550285051055
"101954271",3.70539118405858
"159013",3.70528364239101
"66037",3.70416358217772
"105369558",3.70389904699137
"101929765",3.70315655356993
"144233",3.70257215813389
"167691",3.6992898999306
"493861",3.69897378024314
"9711",3.69883934032784
"81030",3.69824761727576
"344191",3.69775794156714
"440435",3.69667345140654
"55692",3.69517194147963
"283624",3.69421760436463
"51363",3.6936635228749
"102723727",3.69360313718191
"55766",3.69260661452501
"100009676",3.69242842278651
"100420880",3.69082331080616
"7291",3.68901069815234
"50618",3.68851514584684
"100873686",3.687995316723
"120017342",3.68711112952812
"79693",3.68555012467052
"257313",3.68372133380732
"100128961",3.68303447453671
"4214",3.68211999145125
"114900",3.68014155935673
"3726",3.68005235892101
"4139",3.67958803969067
"9887",3.67931059297034
"448831",3.6774461818636
"100506392",3.67717409776548
"106481663",3.67673943343674
"389119",3.6757937254831
"10665",3.67404351390153
"149461",3.6719493426658
"3200",3.67187162513451
"105377023",3.67122221488324
"100526737",3.66869010410152
"23276",3.66675300375744
"84219",3.66552184342198
"55167",3.66532070307596
"100420557",3.66306924379566
"729799",3.66146519609252
"170961",3.66036461570391
"11067",3.66019850327222
"9913",3.66014052228395
"158293",3.65684940762978
"105371414",3.65635405588366
"1454",3.65490531466631
"6303",3.65476649826813
"57559",3.65458373706353
"11147",3.65423227260409
"29896",3.65266848341261
"79072",3.65137783761964
"9228",3.65137150975991
"124989",3.65104797799873
"79056",3.64948202384906
"375519",3.64798180899151
"126248",3.64661936630183
"2332",3.64628593418147
"26134",3.64405259230073
"91653",3.64378292117459
"344387",3.64342505026632
"106481310",3.64243844606573
"27076",3.64178095515206
"105375624",3.64150872085668
"7422",3.6408398410764
"57617",3.64039478514016
"30816",3.64012727790195
"729678",3.63927869162429
"2072",3.63710218688045
"23081",3.6339386902423
"56141",3.63230127860062
"285051",3.63160462188236
"18",3.63075065492355
"101929200",3.63012022872639
"101927974",3.62944796401994
"101929549",3.62940812724796
"646",3.62763558703734
"23354",3.62606006158031
"91966",3.62532929184727
"84125",3.62463700973807
"84128",3.6244845696069
"100506115",3.62434638451865
"51058",3.62356977344548
"7738",3.62330913653694
"254158",3.62264713836457
"119139906",3.62202678922693
"29070",3.62201914016927
"257397",3.62088902755632
"124905014",3.61991799516865
"6662",3.61950299231004
"1",3.61945901959009
"100507117",3.61871676941365
"79092",3.61678839272282
"27300",3.61645786237689
"10216",3.61621484333514
"492311",3.61565538839514
"7482",3.61386073047458
"728723",3.61371077743215
"643836",3.61307092326229
"55284",3.61284430073065
"7148",3.61219389939152
"2878",3.61172207559206
"340152",3.61081277267971
"79101",3.60996215935576
"54470",3.60885496650681
"57158",3.60791051228151
"677843",3.60744258802145
"79618",3.60725226042262
"720",3.60489702768406
"100506142",3.60257721855055
"102723670",3.60249848786066
"23710",3.60210434334721
"84693",3.60022044322288
"29843",3.6001149165995
"91133",3.59927883698827
"101928595",3.59779643849994
"6311",3.59721193588919
"100505676",3.59685083257276
"4624",3.59675393909715
"63931",3.59638814989334
"201158",3.59472256517699
"441263",3.59398595723503
"254887",3.59173915580645
"10309",3.59147284546541
"124904076",3.59045711318891
"100874399",3.58991918856135
"192669",3.58923236052194
"963",3.5868630781682
"79949",3.58640175341305
"345193",3.58627604617405
"157273",3.58575076342595
"283663",3.58536816434465
"10221",3.58105707135071
"9015",3.58055848664912
"3752",3.57961183789235
"253260",3.57932189797675
"100507670",3.57892246290543
"6934",3.57851495286155
"125965",3.57813714087022
"23254",3.57728467660743
"80835",3.5761674984263
"27000",3.5760480653274
"1160",3.57603620582341
"1993",3.57483384922446
"84186",3.57400229899626
"8608",3.57322088673217
"57801",3.57280342782032
"387723",3.57089955010897
"2152",3.57088209116376
"55200",3.57048631676659
"55454",3.57035432445745
"100418910",3.56999475137129
"220979",3.56944742002977
"375190",3.56918703157729
"7391",3.56773660430516
"27175",3.56727172295395
"7589",3.56672383345781
"100130522",3.56549308040858
"84865",3.56530928825157
"109729141",3.56387098315721
"8976",3.56311637185508
"9541",3.56264951713242
"10389",3.56138843969671
"107986374",3.56119005228008
"123591",3.56061486013991
"375444",3.55645714994627
"1998",3.55397338120866
"147920",3.55363480997595
"100507118",3.55314355833235
"100420899",3.55274942724179
"7727",3.55076681263084
"51119",3.55043109179148
"4953",3.54881402686153
"151195",3.54748534973756
"55805",3.54632308558135
"54934",3.54519518091983
"79446",3.54473007596179
"114932",3.53945467962554
"145258",3.53887296027922
"644890",3.53879327894817
"57116",3.53818059159806
"23283",3.53747471223216
"8654",3.5363776971241
"105375118",3.5350478245995
"286128",3.53313217958512
"57589",3.53309109805334
"284348",3.5328261510932
"63923",3.5321765830005
"266625",3.5309836506246
"6472",3.53081344344167
"6882",3.52980510623665
"100271612",3.52946190730599
"151649",3.52781449316216
"101928373",3.5276313389364
"100289187",3.52644517451727
"100418781",3.52601232947457
"54819",3.52532007018592
"939",3.52516499047994
"339059",3.52380944556179
"353500",3.5226449896845
"100507557",3.52145100574821
"83860",3.52062615835952
"100271107",3.52021531720975
"27439",3.51974657918126
"147929",3.51970503481231
"221830",3.51965527098248
"102723663",3.51928907202985
"107985228",3.51792042820492
"9513",3.51619738770076
"140577510",3.51587100109734
"80824",3.51539593798171
"100505761",3.5141321834301
"8398",3.51403987357091
"63877",3.51385637957593
"9204",3.51299021279084
"93492",3.51266445595179
"112885",3.51186449557611
"105376671",3.51090072686847
"132946",3.51030080291861
"100873979",3.5092883539798
"345062",3.50905041432414
"284723",3.50811266413375
"9738",3.50767380342573
"6478",3.50698391782179
"140775",3.50468110492865
"200894",3.50409289771837
"55908",3.50407171924792
"56906",3.50349571220941
"100131814",3.5029666757578
"29105",3.49711535100262
"116369",3.49519922620696
"79016",3.49448452094854
"4058",3.49382466398021
"109616977",3.49266097566562
"100151686",3.49159391088317
"283078",3.4903326468128
"55122",3.49029955161202
"105371855",3.48770949297176
"126626",3.48596248177198
"550",3.4849688592631
"100506844",3.48404610207933
"57705",3.48389429038267
"3169",3.48384621060811
"106481623",3.4831709469607
"100996660",3.48306748127886
"200523",3.48302374598522
"102723741",3.48230469013718
"30819",3.48014841906898
"441151",3.47813339226105
"54332",3.47752924186694
"163131",3.47653416118358
"63976",3.47626463154785
"719",3.47536877836708
"100131897",3.4752339034779
"724102",3.4735441932841
"169981",3.47176474402648
"55132",3.46767010078636
"340024",3.46706149205015
"100129517",3.46704380073368
"83733",3.46545994305265
"100419515",3.46433566685519
"10741",3.46355437890623
"23154",3.46346852790175
"90423",3.46273274973283
"100130894",3.45961594690531
"440574",3.45811057151978
"1942",3.45728378430831
"84437",3.45516063712846
"7292",3.45444143369916
"26137",3.45383075728222
"124906013",3.45364091703787
"9519",3.4522350168646
"84458",3.44950521705624
"23294",3.44763746500095
"201164",3.44536060843846
"112840933",3.44309399882277
"29965",3.44277615768994
"55262",3.44110560268522
"100996280",3.44079063670656
"84973",3.44008686374484
"27232",3.43923728697695
"197131",3.43825222113357
"3481",3.43636047380487
"56658",3.43508237214991
"143384",3.43494319755131
"51365",3.43483416910258
"23087",3.43339559593817
"55000",3.43178225608204
"10046",3.43107429927506
"79898",3.43033166006445
"284459",3.43025212679035
"79632",3.43021787220898
"283008",3.42701276555841
"400997",3.42534509409043
"91584",3.42452490531604
"3099",3.42138926507011
"238",3.42116240970053
"106480774",3.42067888004473
"11043",3.41706061175702
"388327",3.41660914545407
"286204",3.41587248667927
"101928819",3.41573915853585
"105221694",3.41404608036571
"8555",3.41272841966641
"257044",3.41168655376175
"9785",3.41051055155651
"494513",3.40851277213809
"170082",3.40800594590356
"149428",3.40703466282437
"125775240",3.40691969251098
"57030",3.40679232248201
"2528",3.40661215366076
"102723701",3.40456765064676
"400710",3.40454661339966
"644388",3.40290471913877
"55006",3.40243009156723
"5340",3.40058209262091
"91752",3.4005337575831
"23090",3.39848864949534
"100128007",3.39817707997851
"158960",3.39783107054389
"100506655",3.39717849979349
"94137",3.39716032561972
"107985092",3.39582118412319
"100132834",3.39527540141333
"6398",3.39460014047325
"2005",3.39215296288209
"64837",3.38975199678821
"106481637",3.38725870741431
"107985694",3.38719120940738
"101927855",3.38629702718884
"55634",3.38626786540149
"152816",3.38524861133953
"124900656",3.38463110276313
"51255",3.38349310900922
"91574",3.38291674330805
"166785",3.38275279494056
"100506215",3.38144576892404
"56927",3.3814434304185
"3133",3.38089101019193
"100873922",3.37945347251551
"100506314",3.3789440040698
"107985194",3.37873157088323
"404201",3.37859785919264
"27042",3.37703287452556
"10913",3.37174838470485
"643707",3.37159446465445
"84667",3.3712897526321
"10168",3.37107456951962
"7424",3.36708002545754
"100131017",3.36669350279033
"10078",3.3663852557838
"10208",3.36289224557601
"51",3.35986619325977
"57688",3.35923092602126
"51524",3.35878688770684
"102725022",3.35833474893596
"106481827",3.35766221895337
"4744",3.35704433553353
"100422558",3.35582164199961
"8807",3.35581542863949
"100271271",3.35490129273965
"55917",3.35480325106144
"107984928",3.35471210315202
"4319",3.35378489044881
"27295",3.35221627170443
"118442",3.34900073876375
"4983",3.34851092423666
"105370947",3.34718901622667
"92342",3.34679102875373
"389161",3.34650541617936
"149478",3.34605344037541
"8941",3.34545675944454
"22985",3.34338914144292
"6295",3.34291070862643
"25999",3.3414872542347
"9463",3.34071300631657
"5514",3.33991898843418
"100113386",3.33888695340721
"91664",3.33775098436112
"23131",3.33542835180493
"80198",3.33526160858815
"1810",3.33389517600054
"29114",3.33383868621743
"246213",3.33337352203054
"54910",3.33223495201573
"58538",3.33005294148316
"4585",3.32834479601431
"100286844",3.32777236189264
"163688",3.32666290261414
"2595",3.32610130420398
"10781",3.3257169476232
"114795",3.32559244027361
"22835",3.32527475955106
"9476",3.32291862944114
"221883",3.32117538674577
"642924",3.32104465148697
"339260",3.32006073474274
"8516",3.31987767959063
"9576",3.31927914134808
"4780",3.31716533954869
"100506804",3.31715428697154
"284023",3.31671768281828
"653510",3.3165759857302
"100861516",3.31534982435118
"375616",3.3144737292442
"148413",3.31365009502852
"118788",3.30999549122429
"100130855",3.30993120833567
"100529063",3.3096943484844
"57179",3.309219553549
"7570",3.30758599107828
"283600",3.30690690359428
"167227",3.30326611290989
"124903667",3.30209974713663
"2668",3.29944940781324
"9329",3.29758522369895
"54498",3.29705314100449
"440823",3.29440354021824
"54979",3.29355625994928
"6320",3.29282660880192
"26118",3.28901593805832
"130497",3.28889632916022
"23774",3.28662413103983
"347051",3.28534638801113
"29895",3.28529306270743
"10205",3.28524475552947
"9140",3.2851189162367
"56949",3.28290011419278
"654321",3.28287030542685
"285800",3.28202542977954
"692205",3.28017131255273
"64978",3.27841462863778
"132228",3.27719384914706
"23708",3.27444665741889
"56130",3.27301552715993
"115308161",3.27220445998396
"6617",3.27192906124777
"100422296",3.26995919503044
"10140",3.26548732042977
"687",3.26541762028375
"64852",3.2648732711548
"646862",3.2637546287906
"8799",3.26312181651391
"284613",3.26262926906536
"81608",3.26246411587947
"25850",3.26053766546403
"3364",3.25836231119902
"387646",3.25810933136752
"9857",3.25761730312134
"85352",3.25754229913667
"729389",3.25600108176039
"1385",3.25494996949545
"100874124",3.25344138697889
"254428",3.25265596232431
"150365",3.25240277044407
"64963",3.25085202474388
"26273",3.24948378842884
"340156",3.24723083568971
"10009",3.24689929685998
"338773",3.24342185608953
"9093",3.24320019312985
"5546",3.24305867885268
"23462",3.24300697480341
"283298",3.24246748450656
"100128191",3.24240192791854
"401546",3.24061135109844
"10005",3.24000727078852
"10747",3.23974876629552
"51463",3.23785812089778
"286262",3.23752523784698
"56979",3.23737774559807
"23366",3.23706672199393
"8161",3.23251201336009
"51030",3.23026308539519
"1849",3.23006815583864
"101929439",3.22985872014707
"285613",3.22939591841448
"112950",3.22897864054705
"101929140",3.22741063795435
"2857",3.22701385825358
"151194",3.2262178758566
"23558",3.22619162111371
"645485",3.22560995454207
"1131",3.22344614731861
"57574",3.22339556035592
"5271",3.22306353206498
"144453",3.22303757648007
"100996492",3.22274219569768
"221545",3.22058155098322
"9836",3.22033970631154
"91351",3.22027223598957
"9564",3.21953123476396
"57532",3.21943810050664
"384",3.21899500192298
"79780",3.21884269786487
"283991",3.21847055903645
"57459",3.21742313393856
"285386",3.21528095896661
"9462",3.21461933941703
"54680",3.21350561733292
"388553",3.21333487289358
"468",3.21009468933065
"5261",3.2081598919624
"1325",3.2077520889558
"101409261",3.20756060692295
"101927512",3.20708912298561
"644019",3.20407574393482
"8784",3.20151911986442
"199720",3.19984656194656
"83449",3.1994258505913
"105374464",3.19921807198321
"55626",3.19809259171419
"200316",3.19787215902058
"10469",3.19782800983788
"7126",3.19493688800769
"101929145",3.1944910840702
"91749",3.1942231733602
"6490",3.19393694477921
"102724329",3.19166495733458
"102465487",3.18742762329685
"642559",3.18591436445324
"26045",3.18503617005092
"100506731",3.18437940904002
"26001",3.18389263450657
"25861",3.18351185198106
"7007",3.18306539617884
"283129",3.18292953306698
"161247",3.18287397723347
"127566426",3.18238514083104
"100507034",3.18198105136361
"55039",3.18194711642282
"29765",3.18125608277796
"81553",3.18099572007167
"23036",3.18015898187414
"5698",3.1783800992352
"283463",3.17817996679506
"105378083",3.17810275969088
"284996",3.17770443091526
"116092",3.17712520135645
"196951",3.17556061767862
"106480521",3.17486262270238
"101927896",3.17453479386485
"153090",3.17403874928742
"7596",3.17361977935509
"118827814",3.17102406307713
"63929",3.16969773879361
"1893",3.16697451437112
"4034",3.16562484437766
"106699570",3.16477527912227
"56852",3.16404682327379
"8334",3.16202214089058
"53630",3.16089940283225
"6626",3.16014228238049
"26783",3.15986146771946
"145783",3.15981755162948
"64750",3.15693812910835
"51575",3.15614491426046
"79648",3.15566601817376
"100996654",3.15510410875401
"283652",3.15347537841166
"56964",3.15319739593002
"9413",3.15298601145249
"100129203",3.15263987034398
"80852",3.15246561845389
"124900217",3.15147910129441
"646450",3.15121576826586
"101927492",3.15027884380063
"26206",3.14933411332864
"283104",3.14623856184107
"55176",3.14586407220115
"112268184",3.14485640121193
"105375013",3.14482923899834
"124905258",3.14475643590643
"57053",3.14399644397151
"100130348",3.14362244762893
"440434",3.14268003666595
"11232",3.14115959541562
"6506",3.13878497132389
"83640",3.13555494798337
"3140",3.1341377228744
"116115",3.1331004975675
"6988",3.13270160602266
"10817",3.13262384758351
"122152325",3.13254275837974
"892",3.13122484415714
"7294",3.12994036449587
"81873",3.12855065599626
"93035",3.12812517029786
"662",3.1270939329639
"79906",3.1269962229221
"84268",3.12648986437384
"3229",3.12530575948583
"259294",3.12527231960009
"8623",3.12321622171505
"641614",3.12140354213548
"205428",3.12021895543192
"3985",3.12007319473913
"79369",3.11872828992353
"440078",3.1174336597004
"55507",3.11726416584523
"80143",3.11713363999035
"100289098",3.1164098574226
"5564",3.11470964824851
"9865",3.11318253060657
"100885848",3.11272256559785
"400709",3.11180646153714
"8650",3.10972040519884
"285672",3.10933994590483
"8029",3.10873029877726
"8940",3.10869925172428
"55696",3.10780654739665
"4886",3.1074399753897
"225689",3.10710591101717
"692058",3.10642657418436
"23559",3.1061835795744
"57728",3.1053813890742
"22992",3.10492023389576
"84547",3.10461750879507
"2670",3.10461163762328
"54542",3.10408090195135
"102723713",3.10306150807946
"79707",3.10209868381092
"92249",3.101374979265
"619279",3.09957038631549
"59269",3.09954196385143
"154197",3.09902912979718
"79834",3.09893366223335
"57610",3.09793028905555
"51168",3.09728676093535
"148254",3.09588978332903
"5272",3.09464172034146
"84281",3.09435592532227
"728655",3.09127461121795
"6095",3.09019038916099
"2011",3.09001164273861
"25821",3.08944195227602
"5989",3.08798565774944
"9529",3.08725895597092
"26205",3.08625584717039
"100506321",3.08400713886513
"155435",3.0840038199953
"101928525",3.08319990172417
"1303",3.08307077774749
"124402",3.08207808251364
"388566",3.0794603667016
"2253",3.07816154627256
"25957",3.07669585033249
"101927322",3.07570064836035
"124902824",3.07424557385242
"140687",3.07194741193808
"80153",3.07148370027302
"105369807",3.06993494968053
"126",3.06847015377627
"22858",3.06842922995103
"90233",3.06423028061653
"1264",3.06382097617859
"79848",3.06307320717116
"101926926",3.06264763215478
"23403",3.06024544535689
"106481735",3.05793142568596
"102723924",3.05730141584986
"79635",3.0551717812716
"103344930",3.05507565907331
"116039",3.05298090963029
"684",3.0524616646591
"285463",3.05220339905937
"2769",3.05220089415087
"196993",3.05102824368049
"6518",3.05065762741629
"116435278",3.05045652031554
"1198",3.04975120460841
"280",3.04975042234686
"9162",3.0488090189216
"159091",3.04823966653089
"1573",3.04745615576471
"11218",3.04742514475992
"57708",3.04689759845854
"57455",3.04652738886295
"129831",3.0450973538067
"23026",3.04325151900803
"25807",3.04308651803522
"133746",3.04302354587867
"23015",3.04207405547899
"64118",3.04194633950711
"130540",3.03819745710767
"114515520",3.03819233972295
"399965",3.03628318117172
"65124",3.0327511374919
"55362",3.03225171672693
"10663",3.03194497245629
"4547",3.03109811969549
"8446",3.03075167913974
"101929125",3.02773983909371
"101927905",3.02461838335471
"11025",3.02425328251858
"56034",3.02323189489355
"5454",3.02151904799003
"6716",3.02140842765622
"10964",3.02103263737141
"101927635",3.01953178998377
