"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa03010","Ribosome",185,-0.396307885361475,-1.87214857284728,2.63180466181462e-06,7.05055103050839e-05,1.270164255541e-05,5189,"tags=44%, list=24%, signal=33%","55173/84545/9801/6158/51373/65080/64975/6193/10399/6188/6159/100526842/6203/6175/84311/54148/64981/28957/219927/6227/65005/10573/64960/6147/6144/6194/6183/128308/65008/6155/64976/6150/6224/6129/6139/106632260/25873/6176/6143/6208/64978/23107/6201/6125/6137/79590/6152/6206/23521/51081/64949/4736/100529239/6168/6189/65003/6132/6124/9349/200916/6130/51021/6204/740/64968/109910381/116540/6233/65993/6182/6122/6231/6223/6141/122704/6128/2197/6187/100008587/6209/109864281",0.627256739718528
"hsa04380","Osteoclast differentiation",107,0.529296128561514,1.87173356449684,0.00332222284691477,0.0229298518061568,0.00413083715343771,1541,"tags=19%, list=7%, signal=17%","6773/6772/10379/814/3456/3708/7046/1435/3709/5608/2353/2355/8792/3554/3726/3459/2209/5290/7006/5336",0.431707695803346
"hsa04630","JAK-STAT signaling pathway",110,0.52887000298027,1.86501202092387,0.00266616123456863,0.0202588073713737,0.00364964566197231,1389,"tags=17%, list=6%, signal=16%","6773/6772/10379/282616/3456/282617/282618/4170/9180/6775/3717/58985/5771/3597/51561/3459/5290/5618/3567",0.431707695803346
"hsa03410","Base excision repair",44,-0.509145411859913,-1.83863064965204,0.000486112263854472,0.00578584173600732,0.00104232553306743,4247,"tags=45%, list=20%, signal=37%","4913/5984/5982/10038/56655/7515/10039/142/4595/252969/5428/11284/79661/5425/5426/2237/7374/3978/54107/5424",0.49849310876659
"hsa04510","Focal adhesion",175,-0.385069824829224,-1.80580283461987,2.86758817943681e-05,0.000560772799534309,0.000101023815353731,3960,"tags=32%, list=18%, signal=26%","2064/1284/3690/81/5604/4638/2002/5170/1101/572/5595/5228/3265/3678/7059/3655/387/29780/54776/7094/83660/3910/208/5881/3480/2012/3909/5293/3693/23396/7408/71/9564/7791/330/1288/10298/2324/3911/595/857/5829/2909/5058/2317/60/7414/8515/394/5578/7057/3675/2316/824/1956/3918",0.575610261071129
"hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",21,-0.584422445143243,-1.78406220483912,0.00464659404382975,0.0302889093227421,0.00545657918006664,3184,"tags=52%, list=15%, signal=45%","55454/11285/26229/126792/55501/9469/64131/54480/113189/166012/56548",0.407017918923954
"hsa03015","mRNA surveillance pathway",89,-0.427471687071958,-1.78189265848963,0.000191334288267059,0.0025903719026925,0.000466658249138364,5250,"tags=39%, list=25%, signal=30%","9775/5523/5515/29101/5499/22985/2733/8732/23381/22794/55844/26019/22916/65109/79869/5976/26528/23293/84305/29107/5411/8106/10482/5518/100529063/28227/8189/1478/2107/80336/8761/10189/2935/10921/29894",0.518848077743792
"hsa05034","Alcoholism",155,-0.381175268852227,-1.75071197698189,0.000111640855140267,0.00170859047866843,0.000307804389184861,5234,"tags=37%, list=24%, signal=28%","2775/8352/2782/5499/83933/8359/627/116444/126961/2783/3018/2771/8350/85236/8360/5604/2906/8344/135/805/5595/3265/3017/8330/84254/8358/148327/8343/653604/8342/440689/8332/808/2784/8340/8356/2354/8331/55766/3014/333932/2030/8969/8968/8334/317772/136/2904/8329/10488/3177/8368/8366/468/85235/8335/8367/8364",0.538434096309916
"hsa04610","Complement and coagulation cascades",62,0.541495396068877,1.74550722328112,0.0191955684177752,0.089749905191217,0.0161685407309019,1567,"tags=29%, list=7%, signal=27%","629/715/716/3075/718/1604/3426/4179/7035/727/2266/721/5627/2244/2243/7448/720/3827",0.352487857583619
"hsa01040","Biosynthesis of unsaturated fatty acids",27,0.594163124864482,1.73808195331736,0.0491228070175439,0.178260083197685,0.032113743292932,4944,"tags=63%, list=23%, signal=48%","6319/79993/570/3992/51144/79071/51/9415/60481/51495/641371/9524/9200/201562/30/6342/401494",0.271288554688953
"hsa04810","Regulation of actin cytoskeleton",193,-0.366000003163296,-1.73661125188366,3.23738408802667e-05,0.000599767999465993,0.000108048842032721,5430,"tags=41%, list=25%, signal=31%","2261/7409/4478/10297/2246/2254/3691/85464/5499/9459/2147/3676/3688/10095/623/2245/1132/10000/7074/3690/81/10093/22800/3985/5604/4638/22808/81553/3683/81873/128239/7114/5595/3265/5305/3678/3655/387/54776/2264/208/57180/5881/2247/23191/10552/733/55740/8396/5293/3693/23396/5605/71/9564/26999/3984/2768/10458/324/50649/10298/28964/6237/7430/2260/5829/3684/2909/5058/5216/60/1072/7414/8515/9138/4627/3675/1956",0.557332238758646
"hsa03460","Fanconi anemia pathway",54,-0.453627775734992,-1.72884736536567,0.00116817827023942,0.0117485357464078,0.00211651119117663,3284,"tags=33%, list=15%, signal=28%","29089/8940/5888/353497/7398/672/6117/6118/7156/84464/201254/2189/80198/2175/9894/2067/80233/197342",0.45505986738723
"hsa05205","Proteoglycans in cancer",181,-0.37287693613019,-1.71854379293311,4.62701684660601e-05,0.000775576157145388,0.000139720868339689,4259,"tags=36%, list=20%, signal=29%","8326/6469/10000/7074/2064/3690/4313/6194/22800/4318/5604/1432/7023/2002/22808/5170/2475/5595/3265/867/3678/3481/387/54776/3710/3091/208/117581/84309/2247/7042/818/3480/6608/5293/3693/3339/5605/71/7480/5781/5600/1975/5328/51196/6237/6382/6300/595/857/7430/2260/5829/5058/7040/60/6199/7474/9138/5578/286/7477/7057/2316/1956",0.557332238758646
"hsa04814","Motor proteins",156,-0.372521103074605,-1.69721702453424,0.000254791561780792,0.00332172702766069,0.000598412651570416,3910,"tags=31%, list=18%, signal=25%","140465/4637/10382/347733/55567/9585/4644/83544/57519/26153/4621/4650/79659/8655/3797/203068/10381/57576/4641/9928/7138/51143/8632/84790/84617/1639/10376/3799/1062/80022/10383/1778/71/3835/64837/10121/80179/3801/7283/27175/60/90990/24137/7169/7846/4627/146909/10749",0.49849310876659
"hsa05220","Chronic myeloid leukemia",74,-0.420404220186284,-1.69521724462782,0.00115071637190802,0.0117485357464078,0.00211651119117663,3229,"tags=30%, list=15%, signal=25%","1019/572/5595/3265/867/208/5970/7042/4792/1643/5293/5605/5781/1647/8517/6777/581/598/595/7040/1869/4088",0.45505986738723
"hsa01212","Fatty acid metabolism",56,0.523760469069023,1.68186572361177,0.033582843001514,0.129902865236626,0.0234021391238727,4944,"tags=55%, list=23%, signal=43%","6319/79993/3992/51144/2182/34/39/2181/79071/36/51703/51/3033/84869/51102/2180/9415/1374/60481/54995/51495/9524/35/38/9200/31/201562/30/1962/6342/401494",0.321775918075361
"hsa02010","ABC transporters",39,0.566470579415956,1.6776842827866,0.0481283422459893,0.176470588235294,0.0317913638750874,2288,"tags=23%, list=11%, signal=21%","6891/6890/23461/22/4363/5243/10060/368/10351",0.276500599254472
"hsa04666","Fc gamma R-mediated phagosome formation",85,-0.402551084844939,-1.67483063580098,0.00190327292425374,0.0166486018151013,0.00299926329712017,3838,"tags=34%, list=18%, signal=28%","100137049/10093/55616/3985/5604/81873/8398/5595/65108/208/57180/10552/8681/3635/8612/8613/5293/5338/23396/7408/3984/56848/3636/274/5058/6199/1072/8877/5578",0.45505986738723
"hsa03020","RNA polymerase",34,-0.48630052159087,-1.67032851820927,0.0099716151581658,0.0566130408979736,0.0101988994384885,3852,"tags=38%, list=18%, signal=31%","5437/64425/27297/5438/5435/5441/171568/51728/5434/25885/10849/661/10622",0.380730400722792
