"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","Regulation","minusLog10P","minusLog10FDR"
"ENSG00000269993",39.1373993872964,6.53237089714281,1.02598338702628,6.27810647843901,3.42721184834322e-10,1.27299107241439e-09,"ENSG00000269993",NA,NA,"Up in ZIKV",9.46505904942983,8.89517464207672
"ENSG00000267501",29.1375232717213,3.35401794186946,0.56102769453375,6.27801357829157,3.42925973975692e-10,1.27328930798199e-09,"ENSG00000267501",NA,NA,"Up in ZIKV",9.46479961920962,8.89507290774855
"ENSG00000176563",73.0061194727812,1.97937832784515,0.328054218925544,6.27617858420138,3.46995609836603e-10,1.28769869361533e-09,"CNTD1","124817","cyclin N-terminal domain containing 1","Up in ZIKV",9.45967601983679,8.89018574490197
"ENSG00000116977",1353.03956204344,1.07976405325769,0.174808552700255,6.27534345505514,3.4886332997942e-10,1.29439496004517e-09,"LGALS8","3964","galectin 8","Up in ZIKV",9.45734467808571,8.88793318673059
"ENSG00000277632",41.4332752857988,7.4391035876909,1.33241800092197,6.27428629207284,3.51241697438461e-10,1.30298311953278e-09,"CCL3","6348","C-C motif chemokine ligand 3","Up in ZIKV",9.45439393270758,8.88506121064295
"ENSG00000177409",214.043004329899,1.58140685104893,0.259834860788921,6.27275699806049,3.54710285129409e-10,1.31537325640356e-09,"SAMD9L","219285","sterile alpha motif domain containing 9 like","Up in ZIKV",9.45012621860393,8.88095099227335
"ENSG00000144339",57.7127845956896,1.99703128720082,0.330922830751223,6.27261788521945,3.55027460885161e-10,1.31621057916591e-09,"TMEFF2","23671","transmembrane protein with EGF like and two follistatin like domains 2","Up in ZIKV",9.44973805356562,8.88067462283939
"ENSG00000279026",44.9658905591076,2.56567668217254,0.429703539151355,6.27143870640769,3.57727119990334e-10,1.32583950704879e-09,"ENSG00000279026",NA,NA,"Up in ZIKV",9.44644813389162,8.87750904412249
"ENSG00000181690",61.5941476818486,2.47614051135651,0.415053143168225,6.26927779870274,3.62726500461337e-10,1.34388164588601e-09,"PLAG1","5324","PLAG1 zinc finger","Up in ZIKV",9.44042071410885,8.87163897741459
"ENSG00000267457",25.6084232903535,4.96980710153114,0.809979157220961,6.26878018222411,3.63887390535204e-10,1.34793853194451e-09,"ENSG00000267457",NA,NA,"Up in ZIKV",9.43903299337189,8.87032991184074
"ENSG00000130222",52.2326026500542,3.05810451944755,0.514674443975735,6.26870193886132,3.64070254270067e-10,1.34837172752023e-09,"GADD45G","10912","growth arrest and DNA damage inducible gamma","Up in ZIKV",9.43881480289548,8.87019036228477
"ENSG00000264031",31.4008673983445,3.3746753828881,0.565949508934474,6.26646174014214,3.69344079808045e-10,1.36765625497349e-09,"ENSG00000264031",NA,NA,"Up in ZIKV",9.43256885786488,8.86402304393708
"ENSG00000260625",38.3102379728807,3.16938359496913,0.532848526618482,6.26586205203742,3.70768460360654e-10,1.37268214600492e-09,"RUSF1-DT","123706528","RUSF1 divergent transcript","Up in ZIKV",9.43089721647443,8.86243001499718
"ENSG00000277639",83.5961463126543,2.05988635633078,0.342690189433399,6.26533937382638,3.720142997279e-10,1.37704533133084e-09,"CHD9NB","105371267","CHD9 neighbor","Up in ZIKV",9.42944036610315,8.86105176284925
"ENSG00000054967",555.520138025864,1.42545978790072,0.233437083548558,6.26348236029801,3.76473760212074e-10,1.39279630405823e-09,"RELT","84957","RELT TNF receptor","Up in ZIKV",9.42426528823414,8.85611239433849
"ENSG00000179431",1943.66465556121,1.36463250658212,0.223157152621852,6.26215960083137,3.79682037148707e-10,1.40441158587284e-09,"FJX1","24147","four-jointed box kinase 1","Up in ZIKV",9.42057994895378,8.85250559642408
"ENSG00000272269",56.5645219225364,2.58618625340553,0.434025300567172,6.26154968681008,3.81170324463895e-10,1.40940690291196e-09,"ENSG00000272269",NA,NA,"Up in ZIKV",9.41888091816816,8.85096360577104
"ENSG00000204060",151.21710321762,1.61598889135488,0.26602901304293,6.26117943325977,3.8207657850721e-10,1.41250251461503e-09,"FOXO6","100132074","forkhead box O6","Up in ZIKV",9.41784958397304,8.8500107703528
"ENSG00000124159",45.0409277582555,2.97999442310076,0.501645114818516,6.25927843296637,3.86762803277031e-10,1.42956869191031e-09,"MATN4","8785","matrilin 4","Up in ZIKV",9.41255530063951,8.84479497161005
"ENSG00000253736",35.6454819424223,3.53940438648648,0.597992722159364,6.25729338068298,3.91716106926209e-10,1.4471705733831e-09,"LOC105377730","105377730","uncharacterized LOC105377730","Up in ZIKV",9.40702857038383,8.83948027695758
"ENSG00000280087",37.4812335997688,3.06731649639803,0.515826814028351,6.25728499878798,3.91737153010132e-10,1.4471705733831e-09,"ENSG00000280087",NA,NA,"Up in ZIKV",9.40700523728004,8.83948027695758
"ENSG00000166886",1224.41611764084,1.28090440129381,0.209149096966714,6.25640163113686,3.93961398587025e-10,1.45512466740657e-09,"NAB2","4665","NGFI-A binding protein 2","Up in ZIKV",9.40454632944837,8.83709979702353
"ENSG00000284491",22.6744822779932,8.59263079349167,2.74048298189765,6.25401373571021,4.00035805547847e-10,1.47729416907045e-09,"THSD8","111644133","thrombospondin type 1 domain containing 8","Up in ZIKV",9.39790113503225,8.83053301634454
"ENSG00000265917",87.8692130570807,2.56407035852839,0.432039268068961,6.25195408929794,4.05348566413584e-10,1.49637338494673e-09,"MIR3685","100500802","microRNA 3685","Up in ZIKV",9.39217135860272,8.82496002492823
"ENSG00000229833",163.584030552245,1.97651343007509,0.328976354695213,6.24999228005038,4.10472973588906e-10,1.51447054018057e-09,"PET100","100131801","PET100 cytochrome c oxidase chaperone","Up in ZIKV",9.38671543247293,8.81973917024229
"ENSG00000228801",204.589051960001,1.56789590632999,0.258347989788266,6.24875058126067,4.13749014727929e-10,1.52600722976195e-09,"PCMTD1-DT","102724330","PCMTD1 divergent transcript","Up in ZIKV",9.38326302741256,8.81644340882001
"ENSG00000116514",1121.88687937957,1.08154895192248,0.175834182074649,6.24826899887425,4.15026456669229e-10,1.53044279271121e-09,"RNF19B","127544","ring finger protein 19B","Up in ZIKV",9.38192421745846,8.8151828995029
"ENSG00000166289",424.582979955208,1.34121472974445,0.219759554633651,6.24591686018172,4.21321252360971e-10,1.55309537160635e-09,"PLEKHF1","79156","pleckstrin homology and FYVE domain containing 1","Up in ZIKV",9.37538663356172,8.80880187454149
"ENSG00000230551",574.235976095505,1.34196690898274,0.219981525973107,6.24578103540316,4.21687579089601e-10,1.55388568371065e-09,"ENSG00000230551",NA,NA,"Up in ZIKV",9.37500919104653,8.808580934544
"ENSG00000177721",121.149396179642,1.70796671656116,0.282675604680095,6.24429361590198,4.25719629882195e-10,1.56817846735824e-09,"ANXA2R","389289","annexin A2 receptor","Up in ZIKV",9.37087632409355,8.80460451373173
"ENSG00000112137",77.0176197654619,2.344998970955,0.394027272130287,6.24302891071407,4.29177535428042e-10,1.58006236270349e-09,"PHACTR1","221692","phosphatase and actin regulator 1","Up in ZIKV",9.36736301852103,8.80132577175221
"ENSG00000197841",745.212125542515,1.19134962086342,0.194468726165245,6.24287850736472,4.29590581728524e-10,1.58129842527568e-09,"ZNF181","339318","zinc finger protein 181","Up in ZIKV",9.36694524860312,8.80098616155411
"ENSG00000156030",2119.28182173617,1.48169255232816,0.243932040961553,6.24260789494961,4.30334730411059e-10,1.58375259275966e-09,"MIDEAS","91748","mitotic deacetylase associated SANT domain protein","Up in ZIKV",9.36619360251793,8.80031266112489
"ENSG00000110446",27.0188454467641,3.34463812869913,0.562549297607825,6.24190594558975,4.32270868900164e-10,1.59059194519749e-09,"SLC15A3","51296","solute carrier family 15 member 3","Up in ZIKV",9.36424403095304,8.79844122115721
"ENSG00000284657",26.8429864155842,4.05354881268627,0.67869478124207,6.24072205148195,4.35555602599956e-10,1.60239026100397e-09,"ENSG00000284657",NA,NA,"Up in ZIKV",9.36095639551068,8.79523170325834
"ENSG00000135547",29.9590359782816,5.59571559921067,0.906534119989844,6.23959437566723,4.38707006205956e-10,1.61369390612171e-09,"HEY2","23493","hes related family bHLH transcription factor with YRPW motif 2","Up in ZIKV",9.35782542980228,8.79217884104479
"ENSG00000170296",45.9880894745509,2.9996133789731,0.50750408571778,6.23925265480457,4.39666365807723e-10,1.61693195120406e-09,"GABARAP","11337","GABA type A receptor-associated protein","Up in ZIKV",9.35687675635622,8.79130825704996
"ENSG00000238279",113.667954707222,2.70595843904205,0.457820066422573,6.23875012884552,4.41080896371745e-10,1.62184248342334e-09,"ENSG00000238279",NA,NA,"Up in ZIKV",9.35548175151654,8.78999132762297
"ENSG00000285416",70.896789779774,2.32173710205385,0.390376637222673,6.23825001825899,4.42493037754741e-10,1.62645015045341e-09,"ENSG00000285416",NA,NA,"Up in ZIKV",9.35409355816047,8.78875924299681
"ENSG00000117569",561.866466177903,1.18469711229753,0.193574063710519,6.23673781847082,4.46789871053732e-10,1.64194876255912e-09,"PTBP2","58155","polypyrimidine tract binding protein 2","Up in ZIKV",9.34989668111447,8.78464039927811
"ENSG00000154040",486.782821195293,1.32398681982413,0.217291424300012,6.23463808478146,4.52823748625155e-10,1.66352546302578e-09,"CABYR","26256","calcium binding tyrosine phosphorylation regulated","Up in ZIKV",9.34407080437634,8.77897054714445
"ENSG00000236095",115.759384562107,2.06905654752459,0.34630925293895,6.23439427801942,4.53529494006441e-10,1.66581896209405e-09,"ENSG00000236095",NA,NA,"Up in ZIKV",9.3433944645736,8.77837219862896
"ENSG00000257497",73.2521605305738,2.52583852787746,0.426563783078775,6.23310239456215,4.57287051542665e-10,1.67901752635168e-09,"ENSG00000257497",NA,NA,"Up in ZIKV",9.33981109584911,8.77494477047416
"ENSG00000285709",23.7259186898867,4.28238420187405,0.712362387523767,6.23180036047637,4.61104872362711e-10,1.69212417728368e-09,"ENSG00000285709",NA,NA,"Up in ZIKV",9.33620028869133,8.77156776923422
"ENSG00000120658",48.7601745287484,2.35220779685131,0.395165681731921,6.23018202737497,4.65893527715538e-10,1.70877749855143e-09,"ENOX1","55068","ecto-NOX disulfide-thiol exchanger 1","Up in ZIKV",9.33171332281418,8.76731448347135
"ENSG00000248958",37.5442292536707,7.28710767424586,1.31503705129305,6.228789018862,4.70054290444296e-10,1.72342005933646e-09,"ENSG00000248958",NA,NA,"Up in ZIKV",9.32785197891808,8.76360885649406
"ENSG00000177125",514.952956545354,1.23192651158343,0.201867553735107,6.22841607745708,4.71174365714759e-10,1.72721714170168e-09,"ZBTB34","403341","zinc finger and BTB domain containing 34","Up in ZIKV",9.32681834540997,8.76265306051316
"ENSG00000078795",26.2657704488476,3.54272335370234,0.597445758800213,6.22792678967488,4.72647821781759e-10,1.73199770593799e-09,"PKD2L2","27039","polycystin 2 like 2, transient receptor potential cation channel","Up in ZIKV",9.3254623392309,8.76145268754912
"ENSG00000188493",1267.37628859853,1.22692142192893,0.20105608643306,6.22731781218364,4.74487997993837e-10,1.73811819465687e-09,"ACTMAP","284325","actin maturation protease","Up in ZIKV",9.32377476842314,8.75992069420385
"ENSG00000187953",461.704515737156,1.06305928916932,0.173444475208657,6.22590528621625,4.78783255463017e-10,1.75322439858504e-09,"PMS2CL","441194","PMS2 C-terminal like (pseudogene)","Up in ZIKV",9.31986104662648,8.75616249415707
"ENSG00000087589",25.4520841619941,4.38388940515897,0.731354675197215,6.22564888350954,4.79566992627e-10,1.7557799953795e-09,"CASS4","57091","Cas scaffold protein family member 4","Up in ZIKV",9.31915071592611,8.75552990345188
"ENSG00000138316",49.0154786545571,2.32335410945132,0.390527060511171,6.22507705521429,4.81319392900015e-10,1.76156524991408e-09,"ADAMTS14","140766","ADAM metallopeptidase with thrombospondin type 1 motif 14","Up in ZIKV",9.31756663975669,8.7541012655382
"ENSG00000274354",33.0351936126128,2.99886863211186,0.507264015375925,6.22467658525259,4.82550375245794e-10,1.7657545484173e-09,"ENSG00000274354",NA,NA,"Up in ZIKV",9.31645734232167,8.7530696663737
"ENSG00000233077",46.6674084464985,2.23820846220279,0.375708283592239,6.2245200137425,4.83032486722559e-10,1.76720256052762e-09,"LINC01271","101927586","long intergenic non-protein coding RNA 1271","Up in ZIKV",9.31602365945577,8.75271366788005
"ENSG00000204531",321.001478529458,1.45925741387548,0.240919501237725,6.22186873080093,4.91267995043208e-10,1.79636875913636e-09,"POU5F1","5460","POU class 5 homeobox 1","Up in ZIKV",9.30868152820974,8.74560450641085
"ENSG00000271018",23.2113312893618,4.24816685856242,0.707473602083154,6.22143093791264,4.92641000521175e-10,1.80106732183389e-09,"ENSG00000271018",NA,NA,"Up in ZIKV",9.30746944641671,8.74447005344669
"ENSG00000261402",36.6764020260893,7.25211355464661,1.3103401685469,6.22045813205223,4.9570533305001e-10,1.81162275996747e-09,"ENSG00000261402",NA,NA,"Up in ZIKV",9.30477640870887,8.7419322317812
"ENSG00000229122",43.2614190255979,2.46453971301542,0.415602728192835,6.22000737883037,4.97131501964474e-10,1.81651033809991e-09,"ENSG00000229122",NA,NA,"Up in ZIKV",9.3035287158474,8.74076212614315
"ENSG00000165275",524.517641373242,1.14149540577404,0.186900067247961,6.21871330155736,5.01248208683212e-10,1.83122559539473e-09,"TRMT10B","158234","tRNA methyltransferase 10B","Up in ZIKV",9.29994716641243,8.73725815007302
"ENSG00000186051",27.7064034884051,4.07802579310476,0.688911848028539,6.21550731496858,5.11590900730358e-10,1.86834348766997e-09,"TAL2","6887","TAL bHLH transcription factor 2","Up in ZIKV",9.29107718858302,8.72854327741737
"ENSG00000180535",35.102689077095,2.63288385613318,0.444620108985796,6.21383785876533,5.1705882527286e-10,1.88763845635487e-09,"BHLHA15","168620","basic helix-loop-helix family member a15","Up in ZIKV",9.28646004484012,8.7240811834733
"ENSG00000164610",613.626208722873,1.44574217214761,0.238858986766277,6.21350454335646,5.18157334153851e-10,1.89131125448198e-09,"RP9","6100","RP9 pre-mRNA splicing factor","Up in ZIKV",9.28553835033206,8.7232369931114
"ENSG00000011083",20.9290051003253,8.46337286608429,2.72079319367667,6.20769766664944,5.37664601548886e-10,1.96181402509498e-09,"SLC6A7","6534","solute carrier family 6 member 7","Up in ZIKV",9.26948855541064,8.70734216500051
"ENSG00000166920",79.9890669427437,2.47736827885888,0.419626356858248,6.20705211426059,5.398769944906e-10,1.96953520997061e-09,"COXFA4L3","84419","cytochrome c oxidase associated subunit FA4L3","Up in ZIKV",9.26770517850886,8.70563625077296
"ENSG00000177082",424.452515653825,1.22150971708504,0.200839850633142,6.2065168058776,5.41718302113996e-10,1.97554784627238e-09,"WDR73","84942","WD repeat domain 73","Up in ZIKV",9.26622649139666,8.70431244757178
"ENSG00000229431",55.0053890927035,2.90793223760435,0.496193281966132,6.20562415285581,5.44802411751153e-10,1.9860868530333e-09,"ENSG00000229431",NA,NA,"Up in ZIKV",9.26376097854039,8.70200176340946
"ENSG00000007237",161.442598898618,2.40834933729397,0.408551746457064,6.20105758278677,5.60849870146471e-10,2.04240414702618e-09,"GAS7","8522","growth arrest specific 7","Up in ZIKV",9.25115337634226,8.68985831638401
"ENSG00000262362",31.7373058346627,3.03303267258171,0.51401230615541,6.20074683298061,5.61958487228708e-10,2.04607704810666e-09,"ENSG00000262362",NA,NA,"Up in ZIKV",9.25029576527327,8.68907801630444
"ENSG00000152527",357.216798060377,1.30412063640507,0.215247908998699,6.199398227304,5.66794540066682e-10,2.06295059022491e-09,"PLEKHH2","130271","pleckstrin homology, MyTH4 and FERM domain containing H2","Up in ZIKV",9.24657434196433,8.685511173699
"ENSG00000178201",27.5442428583049,3.26563832702755,0.553417517974374,6.198605742446,5.69655281344872e-10,2.0726251831927e-09,"VN1R1","57191","vomeronasal 1 receptor 1","Up in ZIKV",9.24438787186758,8.68347922930461
"ENSG00000131652",2072.60466131884,1.28814397308163,0.212840916816817,6.19850945050821,5.70003838059386e-10,2.07352454339405e-09,"THOC6","79228","THO complex subunit 6","Up in ZIKV",9.24412222004259,8.68329081971761
"ENSG00000095587",37.1063124189176,2.56312629656937,0.433607213196454,6.19692096085282,5.7578396240089e-10,2.09380639127293e-09,"TLL2","7093","tolloid like 2","Up in ZIKV",9.23974043591121,8.67906347886022
"ENSG00000275494",75.2802652525902,2.49829274060853,0.424166805468191,6.19652735105258,5.77225030217534e-10,2.09792785947045e-09,"ENSG00000275494",NA,NA,"Up in ZIKV",9.23865484485217,8.67820944978048
"ENSG00000163374",1490.62163124624,1.14599804402744,0.18828348578382,6.19637566021723,5.777813333572e-10,2.09883096675928e-09,"YY1AP1","55249","YY1 associated protein 1","Up in ZIKV",9.23823649321338,8.67802253672
"ENSG00000231365",403.793302722313,1.23722435667535,0.203876620183553,6.1960248947124,5.79069716920018e-10,2.10313761711629e-09,"WARS2-AS1","101929147","WARS2 antisense RNA 1","Up in ZIKV",9.23726914637455,8.67713230867421
"ENSG00000285722",52.9885815733357,2.10001401213266,0.353371763962426,6.19392852198598,5.86828470486286e-10,2.13093846330498e-09,"LOC124905143","124905143","uncharacterized LOC124905143","Up in ZIKV",9.23148882414855,8.6714290915495
"ENSG00000244617",55.9258615223212,2.92073132149712,0.498276197533707,6.19376572301694,5.87435222132626e-10,2.13276312898879e-09,"ASPRV1","151516","aspartic peptidase retroviral like 1","Up in ZIKV",9.23104001709269,8.67105737590805
"ENSG00000267254",24.0444771387484,4.55149400353971,0.759424365028151,6.19321529239109,5.8949121374993e-10,2.13946820036459e-09,"ZNF790-AS1","284408","ZNF790 antisense RNA 1","Up in ZIKV",9.2295226635941,8.66969416419702
"ENSG00000002079",81.6206905928934,2.14160289320924,0.361616646488983,6.1922975213787,5.92934934417551e-10,2.15158490039223e-09,"ENSG00000002079",NA,NA,"Up in ZIKV",9.22699296122897,8.66724151221476
"ENSG00000182545",36.5366355871348,7.24790300944194,1.31567002240212,6.19156474173602,5.95698604411944e-10,2.16123003782304e-09,"RNASE10","338879","ribonuclease A family member 10 (inactive)","Up in ZIKV",9.22497341735441,8.6652990050556
"ENSG00000272983",27.3549712192854,3.47874165213655,0.591011798988509,6.19031972221451,6.00423026504742e-10,2.17721202041385e-09,"ENSG00000272983",NA,NA,"Up in ZIKV",9.22154266071227,8.66209927660327
"ENSG00000177369",24.2402006074562,4.572360355195,0.763190058298263,6.18805214225134,6.09121820478909e-10,2.20679894401277e-09,"FLJ40194","124871","uncharacterized FLJ40194","Up in ZIKV",9.21529584255433,8.65623723253084
"ENSG00000223935",25.367354353637,3.95243061970616,0.669221404887904,6.18717574565751,6.12516658198516e-10,2.21713470951171e-09,"ENSG00000223935",NA,NA,"Up in ZIKV",9.21288209559149,8.65420791905499
"ENSG00000173914",904.294194716737,1.18434206144413,0.195140634158827,6.18685042056413,6.1378154027052e-10,2.22132013556856e-09,"RBM4B","83759","RNA binding motif protein 4B","Up in ZIKV",9.21198617729098,8.65338884663311
"ENSG00000274963",26.0358176883967,4.18119852656048,0.707169385216631,6.18674942999963,6.14174715321143e-10,2.22234986766212e-09,"RN7SL600P","106481086","RNA, 7SL, cytoplasmic 600, pseudogene","Up in ZIKV",9.21170806679646,8.65318756842219
"ENSG00000075790",47.6835608740632,2.17892460259994,0.367479226788897,6.18631209924842,6.15880163313106e-10,2.22812676699144e-09,"BCAP29","55973","B cell receptor associated protein 29","Up in ZIKV",9.21050378373633,8.65206010405544
"ENSG00000198670",20.6794383100408,8.4400256646535,2.71165533996525,6.18625817393427,6.16090774266983e-10,2.22849456898871e-09,"LPA","4018","lipoprotein(a)","Up in ZIKV",9.21035529455822,8.6519884199853
"ENSG00000267898",37.0296809604739,2.96604495658456,0.50556417149196,6.18540189746803,6.19444483701251e-10,2.24022929881703e-09,"ENSG00000267898",NA,NA,"Up in ZIKV",9.20799761019605,8.64970752715051
"ENSG00000088538",163.905358677141,1.45520601706239,0.241673341667958,6.18461438141622,6.22544604503707e-10,2.2510429353232e-09,"DOCK3","1795","dedicator of cytokinesis 3","Up in ZIKV",9.2058295264879,8.64761622139392
"ENSG00000178935",332.575285760266,1.15481381297884,0.190202117738435,6.18414387717448,6.24404000897928e-10,2.25736723901858e-09,"ZNF552","79818","zinc finger protein 552","Up in ZIKV",9.20453432283844,8.64639778212502
"ENSG00000260368",25.892191593367,3.40215682833602,0.57755054662516,6.18369080558258,6.26199625328906e-10,2.26345879768559e-09,"ENSG00000260368",NA,NA,"Up in ZIKV",9.20328719656841,8.64522740666935
"ENSG00000077616",77.2529405198103,1.88272108194964,0.31652802391716,6.18340874693122,6.27320030571819e-10,2.26710799034391e-09,"NAALAD2","10003","N-acetylated alpha-linked acidic dipeptidase 2","Up in ZIKV",9.20251084505006,8.64452779240394
"ENSG00000131845",192.990680150514,1.33397988722654,0.220929308812918,6.18172256122869,6.34058877679403e-10,2.29024798568465e-09,"ZNF304","57343","zinc finger protein 304","Up in ZIKV",9.19787041236428,8.64011749015642
"ENSG00000256690",32.9213614326838,3.16255859879993,0.539124853326878,6.18158555883843,6.34609500163364e-10,2.29183215498616e-09,"STX5-DT","105369332","STX5 divergent transcript","Up in ZIKV",9.19749343075807,8.63981719160539
"ENSG00000102984",140.253589552435,1.56817719233029,0.261588480258802,6.18037664467453,6.39488477478035e-10,2.30782230183719e-09,"ZNF821","55565","zinc finger protein 821","Up in ZIKV",9.19416727638125,8.63679763412228
"ENSG00000273394",38.7362189854302,7.32735986980051,1.33460914311179,6.17815058672564,6.48568394288337e-10,2.3401775454521e-09,"ENSG00000273394",NA,NA,"Up in ZIKV",9.18804421896958,8.63075119212615
"ENSG00000011638",640.65724964581,1.15469629238539,0.190441323372536,6.17559250324966,6.59157989220226e-10,2.37754834588251e-09,"LDAF1","57146","lipid droplet assembly factor 1","Up in ZIKV",9.18101047975639,8.62387064320799
"ENSG00000129472",908.529071601959,1.07490359644034,0.176948346019813,6.17392249724813,6.66162055835609e-10,2.40196454294331e-09,"RAB2B","84932","RAB2B, member RAS oncogene family","Up in ZIKV",9.17642010807613,8.61943340780644
"ENSG00000286522",51.7678020780076,2.05891815211038,0.34750023914753,6.17309983441368,6.69638975099093e-10,2.41407564956855e-09,"H3C2","8358","H3 clustered histone 2","Up in ZIKV",9.17415927697139,8.61724912459683
"ENSG00000277959",53.6175900312982,2.62825070848504,0.449117843486575,6.17305014924598,6.69849531491061e-10,2.41440919236117e-09,"ENSG00000277959",NA,NA,"Up in ZIKV",9.1740227420486,8.61718912407937
"ENSG00000100253",35.1080650580672,7.18770635515064,1.30730423166107,6.17291103972824,6.70439395091554e-10,2.41610955366415e-09,"MIOX","55586","myo-inositol oxygenase","Up in ZIKV",9.17364047443715,8.61688337738819
"ENSG00000227527",27.6237865327417,3.39130524633701,0.57715941825517,6.17061181721353,6.80262469188597e-10,2.44978324071351e-09,"ENSG00000227527",NA,NA,"Up in ZIKV",9.16732348887173,8.61087234074836
"ENSG00000272192",24.9448633430282,4.35317245716906,0.733914987532923,6.16977723744276,6.83862701442248e-10,2.4623150075693e-09,"ENSG00000272192",NA,NA,"Up in ZIKV",9.16503108247775,8.60865638792061
"ENSG00000152582",387.306564884946,1.12082962839491,0.184884102294739,6.16935148811114,6.8570646339085e-10,2.46808476309341e-09,"SPEF2","79925","sperm flagellar and cilia associated 2","Up in ZIKV",9.16386175690512,8.60763992911546
"ENSG00000248719",20.2508308553413,8.41021385635711,2.71493484854143,6.16842009868208,6.89756889386356e-10,2.48179017984132e-09,"PRDM8-AS1","105377303","PRDM8 antisense RNA 1","Up in ZIKV",9.1613039530343,8.60523493822366
"ENSG00000253286",26.9008456207954,3.71885146926495,0.634364572384085,6.16821450984834,6.90654093679785e-10,2.48458133771017e-09,"ENSG00000253286",NA,NA,"Up in ZIKV",9.16073940967232,8.60474678119235
"ENSG00000139155",38.1216022988312,2.74355395661782,0.469779355550592,6.16807701788342,6.91254753595199e-10,2.48630490325124e-09,"SLCO1C1","53919","solute carrier organic anion transporter family member 1C1","Up in ZIKV",9.1603618691367,8.60444561355447
"ENSG00000076513",1138.05538537624,1.12241708132684,0.18514092942135,6.16801263376627,6.91536203079196e-10,2.48687992861902e-09,"ANKRD13A","88455","ankyrin repeat domain 13A","Up in ZIKV",9.16018507891554,8.60434518280286
"ENSG00000169621",200.816067181033,1.25085525331091,0.207218911769076,6.16520177979187,7.03933181845317e-10,2.53101656436034e-09,"APLF","200558","aprataxin and PNKP like factor","Up in ZIKV",9.15246856263782,8.5967050125712
"ENSG00000116809",982.585399675522,1.15051475289687,0.190118321287027,6.16340774445801,7.11958652412136e-10,2.55897280532248e-09,"ZBTB17","7709","zinc finger and BTB domain containing 17","Up in ZIKV",9.14754522764218,8.59193432941611
"ENSG00000206559",41.0952040850618,2.70880691513954,0.463101539300972,6.16254269382954,7.15860212976314e-10,2.57254403661815e-09,"ZCWPW2","152098","zinc finger CW-type and PWWP domain containing 2","Up in ZIKV",9.14517177470329,8.58963718228115
"ENSG00000167723",112.806899648592,1.75059470217443,0.29436800193306,6.16189940385215,7.1877510073332e-10,2.58256537598807e-09,"TRPV3","162514","transient receptor potential cation channel subfamily V member 3","Up in ZIKV",9.14340697580544,8.58794867578259
"ENSG00000126218",30.6221568501934,2.96124478166578,0.505800362149546,6.16112001879905,7.22322179544979e-10,2.5943986273209e-09,"F10","2159","coagulation factor X","Up in ZIKV",9.14126904953662,8.58596329411735
"ENSG00000131196",329.440147507922,1.30285545863114,0.216393582197663,6.16005737362317,7.27185935305117e-10,2.61095108068565e-09,"NFATC1","4772","nuclear factor of activated T cells 1","Up in ZIKV",9.13835452950893,8.58320126513121
"ENSG00000145780",933.096694724412,1.15239087059366,0.190577218170856,6.15996339575493,7.27617608944564e-10,2.61204250455617e-09,"FEM1C","56929","fem-1 homolog C","Up in ZIKV",9.13809679919773,8.58301976026679
"ENSG00000197044",28.134099679778,3.29181369259157,0.562934980488047,6.15824701532509,7.35545667823476e-10,2.63911360030332e-09,"ZNF441","126068","zinc finger protein 441","Up in ZIKV",9.1333903580581,8.57854191522784
"ENSG00000247315",2338.71119078564,1.1935236610281,0.197519906590512,6.15815387643257,7.35978283598651e-10,2.64020269923017e-09,"ZCCHC3","85364","zinc finger CCHC-type containing 3","Up in ZIKV",9.13313500013589,8.57836272927494
"ENSG00000155307",20.7316264542517,8.44236190371649,2.72283479212524,6.1579158440026,7.370850355408e-10,2.64370934630669e-09,"SAMSN1","64092","SAM domain, SH3 domain and nuclear localization signals 1","Up in ZIKV",9.1324824058509,8.57778629360161
"ENSG00000176399",152.043838755558,1.63849743411082,0.274878123159687,6.15764109990503,7.38364499971357e-10,2.64783412463431e-09,"DMRTA1","63951","DMRT like family A1","Up in ZIKV",9.13172919204332,8.57710922505274
"ENSG00000273456",84.644114294085,1.71786590157992,0.288653748434421,6.15622944575516,7.44972716112096e-10,2.67106343699788e-09,"ENSG00000273456",NA,NA,"Up in ZIKV",9.12785963256572,8.57331579748556
"ENSG00000285730",45.2036656918637,2.29742864438989,0.390590887365277,6.15613093158382,7.45436026702534e-10,2.67225620858751e-09,"ENSG00000285730",NA,NA,"Up in ZIKV",9.12758962175119,8.57312190523786
"ENSG00000273521",48.4334221978055,2.2964663984594,0.390826694294855,6.1556369703143,7.47763359951979e-10,2.67966004341586e-09,"ENSG00000273521",NA,NA,"Up in ZIKV",9.12623581888295,8.57192029949117
"ENSG00000234255",28.5226166022189,5.51542341420888,0.906286232167458,6.15366436378817,7.57128308341615e-10,2.71084536095357e-09,"LOC105374780","105374780","uncharacterized LOC105374780","Up in ZIKV",9.12083051563491,8.56689525586106
"ENSG00000241157",23.600251541424,3.85880076619603,0.655487216355413,6.15211603522265,7.64559046979379e-10,2.73697152711992e-09,"RPL32P32","100271488","ribosomal protein L32 pseudogene 32","Up in ZIKV",9.11658896834577,8.5627297205581
