"","GSM8231986","GSM8231987","GSM8231988","GSM8231989","GSM8231990","GSM8231991"
"ENSG00000167118",1545,2415,1475,1216,1909,1561
"ENSG00000167123",314,397,265,1984,2087,1584
"ENSG00000167130",581,962,552,680,734,800
"ENSG00000167136",105,177,64,225,601,255
"ENSG00000167157",38,44,23,124,133,89
"ENSG00000167165",1,0,1,21,20,23
"ENSG00000167173",732,823,700,1723,1480,1197
"ENSG00000167178",11,20,13,7,7,8
"ENSG00000167182",924,967,887,828,404,651
"ENSG00000167183",7,6,6,18,51,45
"ENSG00000167186",381,472,313,469,676,658
"ENSG00000167191",608,818,626,2546,2121,1738
"ENSG00000167193",4082,4618,3179,3502,4323,3903
"ENSG00000167196",3665,3211,2841,2026,3439,3030
"ENSG00000167202",432,407,362,1277,1117,1173
"ENSG00000167207",152,126,110,1,1,0
"ENSG00000167216",81,141,49,123,134,129
"ENSG00000167220",75,77,48,33,49,16
"ENSG00000167232",60,47,58,18,29,27
"ENSG00000167244",188,159,213,117,42,30
"ENSG00000167257",300,385,277,354,248,384
"ENSG00000167258",5450,4802,4672,2769,2362,2758
"ENSG00000167264",352,513,322,469,890,671
"ENSG00000167272",426,689,391,581,1132,879
"ENSG00000167280",1950,2200,1759,1824,3088,2074
"ENSG00000167281",342,374,323,268,372,552
"ENSG00000167283",320,580,316,347,667,452
"ENSG00000167291",689,536,588,3539,3568,2838
"ENSG00000167302",675,613,471,308,525,364
"ENSG00000167306",184,194,136,188,251,194
"ENSG00000167311",12,13,7,13,12,11
"ENSG00000167315",393,581,297,1131,1902,1369
"ENSG00000167323",600,605,522,2330,2558,2183
"ENSG00000167325",532,825,504,3246,6315,4736
"ENSG00000167333",671,921,710,494,552,531
"ENSG00000167363",116,152,121,524,496,445
"ENSG00000167371",186,142,165,78,71,62
"ENSG00000167377",308,544,349,52,43,43
"ENSG00000167378",8957,7303,6537,1018,1162,730
"ENSG00000167380",1795,2860,1535,365,504,510
"ENSG00000167384",677,875,572,468,609,492
"ENSG00000167393",596,577,541,1018,1879,1213
"ENSG00000167394",440,506,409,192,289,206
"ENSG00000167395",2084,2274,2061,863,1080,914
"ENSG00000167397",17,65,29,135,135,152
"ENSG00000167414",88,263,117,1,1,2
"ENSG00000167447",1431,1862,1185,1028,1122,1124
"ENSG00000167460",5976,7592,5383,15090,14141,16559
"ENSG00000167461",241,339,219,417,438,534
"ENSG00000167468",1053,2319,1017,3642,4285,3928
"ENSG00000167470",3292,3464,2843,2725,3401,2400
"ENSG00000167476",28,26,23,1,6,2
"ENSG00000167483",10,10,8,13,14,6
"ENSG00000167487",489,498,349,427,362,337
"ENSG00000167491",1627,1533,1349,1914,1523,1515
"ENSG00000167508",424,709,394,996,1672,1188
"ENSG00000167513",89,205,127,1330,1807,1406
"ENSG00000167515",358,629,312,741,726,899
"ENSG00000167522",7307,6497,6227,6134,5911,4889
"ENSG00000167523",393,788,452,362,391,408
"ENSG00000167524",139,107,87,254,227,180
"ENSG00000167525",116,93,91,271,252,250
"ENSG00000167526",9430,20148,8359,35421,50500,43896
"ENSG00000167528",1021,959,872,534,555,542
"ENSG00000167535",491,528,465,1220,919,923
"ENSG00000167536",34,42,32,177,244,169
"ENSG00000167543",850,1485,915,2272,4033,2472
"ENSG00000167548",3364,2576,3889,3823,4719,3160
"ENSG00000167549",180,190,170,448,567,471
"ENSG00000167550",1679,3218,1551,75,67,106
"ENSG00000167552",1707,2611,1483,4232,3118,4150
"ENSG00000167553",1927,3095,1770,4731,3295,6068
"ENSG00000167565",2607,5777,2709,1662,1444,1658
"ENSG00000167566",1391,1376,1200,922,952,817
"ENSG00000167578",44,39,58,39,46,35
"ENSG00000167588",39,24,18,8,11,15
"ENSG00000167595",943,813,1015,992,1194,799
"ENSG00000167600",1555,1794,1348,2547,2078,2541
"ENSG00000167601",8222,8011,7063,9624,9553,6507
"ENSG00000167604",2879,4112,2782,211,375,312
"ENSG00000167608",59,42,63,70,62,42
"ENSG00000167614",179,112,140,23,17,13
"ENSG00000167615",14705,16190,15089,8845,9234,8321
"ENSG00000167617",25,25,27,4,15,10
"ENSG00000167619",39,61,48,132,209,140
"ENSG00000167625",1395,1503,1280,717,985,986
"ENSG00000167632",519,500,367,1989,1875,1574
"ENSG00000167634",6,13,11,36,1,0
"ENSG00000167635",3429,5258,3521,4594,6553,5896
"ENSG00000167637",345,437,311,229,374,235
"ENSG00000167641",325,826,328,1330,2875,1872
"ENSG00000167642",1850,3199,1768,5632,10632,6164
"ENSG00000167645",1361,2092,1019,3638,3060,3882
"ENSG00000167646",27,26,34,87,229,123
"ENSG00000167653",49,57,43,14,11,7
"ENSG00000167654",22,18,15,2,13,6
"ENSG00000167657",3036,5269,3176,1445,1864,1437
"ENSG00000167658",12517,18214,13287,54927,44996,53741
"ENSG00000167670",541,710,510,1442,2071,1795
"ENSG00000167671",750,1317,680,1759,2117,1782
"ENSG00000167674",644,913,543,2092,3132,2328
"ENSG00000167676",80,53,47,66,55,35
"ENSG00000167680",46,79,55,515,1388,724
"ENSG00000167685",2194,3246,1928,1342,2130,1339
"ENSG00000167693",580,781,567,2068,2458,2267
"ENSG00000167695",351,539,308,1695,1748,1542
"ENSG00000167699",1929,2840,1651,2479,3084,3215
"ENSG00000167700",920,2067,904,1743,4585,2587
"ENSG00000167701",58,98,88,78,142,99
"ENSG00000167702",724,910,772,1800,2813,1906
"ENSG00000167703",332,300,239,511,611,510
"ENSG00000167705",99,204,109,197,314,252
"ENSG00000167711",41,43,38,157,186,153
"ENSG00000167716",430,327,387,1507,1708,1350
"ENSG00000167720",282,214,208,302,230,270
"ENSG00000167721",2095,2483,2001,2632,3962,3235
"ENSG00000167723",228,158,152,46,58,45
"ENSG00000167733",53,75,44,117,120,118
"ENSG00000167740",652,1228,918,690,762,780
"ENSG00000167747",1098,2429,1116,2542,3771,3886
"ENSG00000167767",2813,2706,2204,7948,5469,5412
"ENSG00000167770",1525,3210,1605,2324,2539,3100
"ENSG00000167771",69,134,108,155,218,163
"ENSG00000167772",1983,3016,1662,1245,929,790
"ENSG00000167775",257,421,245,1196,2455,1450
"ENSG00000167778",1124,1691,1076,1197,1694,1274
"ENSG00000167779",3370,7390,3863,1664,2028,2201
"ENSG00000167780",203,307,220,3,1,5
"ENSG00000167785",765,1056,686,434,656,542
"ENSG00000167792",1966,3115,1819,3877,7211,5075
"ENSG00000167797",1300,2625,1317,1578,1520,1740
"ENSG00000167799",68,73,67,172,401,226
"ENSG00000167800",114,64,85,1,2,3
"ENSG00000167815",183,117,168,9,23,10
"ENSG00000167840",274,430,232,155,217,219
"ENSG00000167842",1982,2783,1646,871,1210,1123
"ENSG00000167861",918,1285,886,920,732,704
"ENSG00000167862",758,1476,721,854,1045,1414
"ENSG00000167863",778,1767,673,2053,4460,3069
"ENSG00000167874",327,424,307,15,12,5
"ENSG00000167880",1014,1248,1112,2276,3043,2065
"ENSG00000167881",3664,5248,3544,3789,3553,4519
"ENSG00000167889",90,97,88,1210,1889,1435
"ENSG00000167895",565,1056,474,25,20,16
"ENSG00000167900",519,987,515,4704,8762,6463
"ENSG00000167904",640,855,471,598,689,767
"ENSG00000167910",18,10,15,0,0,0
"ENSG00000167920",293,660,282,187,358,341
"ENSG00000167925",429,657,438,1234,1461,1238
"ENSG00000167930",851,1108,855,2973,3374,2638
"ENSG00000167962",1483,1910,1621,1408,1846,1709
"ENSG00000167964",87,80,59,99,258,219
"ENSG00000167965",348,770,417,1002,1377,1310
"ENSG00000167967",820,1349,938,892,1288,1082
"ENSG00000167968",42,51,40,41,66,71
"ENSG00000167969",321,573,314,1466,1910,1695
"ENSG00000167971",27,25,31,198,260,174
"ENSG00000167972",578,512,446,4467,2965,2560
"ENSG00000167977",1815,2654,1514,1138,1535,1201
"ENSG00000167978",16629,13826,17713,19508,19921,17271
"ENSG00000167981",623,717,445,105,105,122
"ENSG00000167984",164,156,108,40,45,20
"ENSG00000167985",82,138,59,149,244,187
"ENSG00000167986",4835,5167,4037,9879,11334,10702
"ENSG00000167987",1054,1339,854,588,884,676
"ENSG00000167992",155,140,119,19,37,30
"ENSG00000167994",112,182,118,199,302,243
"ENSG00000167995",275,175,142,16,10,8
"ENSG00000167996",2983,4944,2764,13448,10445,20510
"ENSG00000168000",72,65,56,57,95,56
"ENSG00000168002",607,1173,562,1371,2429,2070
"ENSG00000168003",9091,18978,9372,14839,28018,21055
"ENSG00000168005",2088,2827,1791,1265,1802,1643
"ENSG00000168010",468,516,399,545,832,602
"ENSG00000168014",841,851,788,1428,1401,1413
"ENSG00000168016",2833,2008,2167,388,302,210
"ENSG00000168026",298,229,242,81,83,63
"ENSG00000168028",4502,10064,4667,26859,46871,38453
"ENSG00000168036",7335,8349,5748,7937,9633,7873
"ENSG00000168038",94,144,106,96,99,95
"ENSG00000168040",362,685,380,443,1046,637
"ENSG00000168056",4089,4096,3698,12419,10319,7367
"ENSG00000168060",28,53,26,6,3,5
"ENSG00000168061",344,513,245,764,1965,977
"ENSG00000168062",66,135,60,21,22,17
"ENSG00000168065",7,12,10,5,4,17
"ENSG00000168066",4723,6277,4759,7864,5883,6630
"ENSG00000168067",440,565,472,519,525,582
"ENSG00000168070",21,22,15,4,1,6
"ENSG00000168071",253,300,227,191,380,248
"ENSG00000168077",245,243,197,3329,2763,3034
"ENSG00000168078",301,522,283,1924,3860,3479
"ENSG00000168079",15,31,21,140,205,212
"ENSG00000168090",1855,3657,1874,3666,3987,5169
"ENSG00000168092",1304,1816,1192,2388,2570,2211
"ENSG00000168096",991,1658,1061,880,1445,1002
"ENSG00000168101",375,686,371,510,1256,719
"ENSG00000168116",609,664,429,182,186,255
"ENSG00000168118",312,493,253,1008,1062,1115
"ENSG00000168124",337,219,233,10,4,4
"ENSG00000168137",4699,5190,4983,4213,3236,3673
"ENSG00000168140",699,561,312,474,613,522
"ENSG00000168152",148,171,117,104,111,119
"ENSG00000168159",707,1198,654,2627,4219,2893
"ENSG00000168172",1136,649,647,2156,1577,1196
"ENSG00000168175",2123,2485,1893,2839,2008,2306
"ENSG00000168209",1976,3103,1632,937,2377,2340
"ENSG00000168214",1528,1731,1138,1128,867,966
"ENSG00000168216",355,471,232,867,755,816
"ENSG00000168228",266,334,239,207,310,286
"ENSG00000168234",209,227,182,249,358,310
"ENSG00000168237",42,53,62,90,158,125
"ENSG00000168243",429,473,253,740,525,449
"ENSG00000168246",478,762,466,913,873,932
"ENSG00000168255",51,39,40,80,55,47
"ENSG00000168256",2317,3455,2102,1492,1490,1612
"ENSG00000168259",1387,2176,1503,1780,2383,2262
"ENSG00000168264",1586,1957,1176,2437,3608,2353
"ENSG00000168268",504,668,451,1459,2106,1751
"ENSG00000168273",360,541,301,182,308,217
"ENSG00000168275",386,999,347,374,697,673
"ENSG00000168280",39,39,38,101,91,76
"ENSG00000168282",52,75,55,52,148,34
"ENSG00000168283",814,1503,808,573,1006,665
"ENSG00000168286",641,1345,557,824,1338,928
"ENSG00000168288",908,1768,817,1797,2507,2425
"ENSG00000168291",355,581,304,1189,1787,1862
"ENSG00000168297",336,358,261,273,168,219
"ENSG00000168298",69,49,37,5,9,4
"ENSG00000168300",780,776,513,1247,1142,1132
"ENSG00000168301",361,535,312,153,152,248
"ENSG00000168303",683,1245,605,707,907,960
"ENSG00000168306",2,5,3,25,42,52
"ENSG00000168310",1242,1569,959,609,525,665
"ENSG00000168314",31,34,12,1,1,0
"ENSG00000168334",32,17,27,3,0,0
"ENSG00000168348",100,111,55,2,1,0
"ENSG00000168350",23,22,26,438,743,474
"ENSG00000168356",44,50,34,0,5,2
"ENSG00000168367",38,43,40,1,0,0
"ENSG00000168374",2526,4021,2056,2271,2655,2906
"ENSG00000168385",5071,6788,4356,15215,15051,15486
"ENSG00000168386",231,172,137,40,27,25
"ENSG00000168389",2232,3199,1861,82,85,130
"ENSG00000168393",466,795,476,2246,4317,3025
"ENSG00000168394",2442,3933,2566,1030,1421,1163
"ENSG00000168395",1330,1494,1059,1111,1817,1256
"ENSG00000168397",2052,2266,1458,1662,2532,2013
"ENSG00000168398",459,449,308,991,1438,1120
"ENSG00000168404",705,884,614,509,528,613
"ENSG00000168411",2707,2701,2013,2114,2619,2426
"ENSG00000168412",6,2,5,12,12,11
"ENSG00000168421",11,18,12,2,2,3
"ENSG00000168427",50,26,21,4,1,5
"ENSG00000168434",479,465,402,554,593,591
"ENSG00000168438",485,637,417,538,506,629
"ENSG00000168439",2789,4627,2935,9837,9169,14391
"ENSG00000168447",2,3,4,29,17,17
"ENSG00000168453",260,249,256,2162,2480,1929
"ENSG00000168461",355,358,208,932,903,910
"ENSG00000168476",521,851,497,2097,2994,2361
"ENSG00000168477",316,160,207,122,93,61
"ENSG00000168481",38,25,19,108,113,119
"ENSG00000168487",1590,1220,1040,4205,2775,2827
"ENSG00000168488",6725,8272,8007,4287,3406,3962
"ENSG00000168490",81,64,37,83,57,58
"ENSG00000168495",1654,1738,1348,1290,1706,1591
"ENSG00000168496",466,883,459,2232,4649,3168
"ENSG00000168497",414,579,313,445,739,599
"ENSG00000168502",1227,994,1048,4773,5056,3755
"ENSG00000168505",158,309,197,76,112,79
"ENSG00000168517",270,520,267,67,126,87
"ENSG00000168522",1707,2340,1548,1061,1068,1192
"ENSG00000168528",229,257,184,1036,537,772
"ENSG00000168538",662,745,520,990,1177,1089
"ENSG00000168542",440,463,666,495,914,499
"ENSG00000168546",13,12,13,6,14,6
"ENSG00000168556",330,636,281,273,254,313
"ENSG00000168564",1635,2246,1336,468,467,522
"ENSG00000168566",544,657,463,632,789,776
"ENSG00000168569",213,438,237,486,520,560
"ENSG00000168575",705,728,533,797,825,797
"ENSG00000168591",874,1396,820,1637,1272,1759
"ENSG00000168610",10872,9740,7856,7374,6696,6595
"ENSG00000168612",1090,1368,915,310,253,288
"ENSG00000168615",3869,4184,3311,15673,18224,15905
"ENSG00000168621",23,15,10,4,1,0
"ENSG00000168646",84,146,85,303,559,438
"ENSG00000168653",687,1982,792,2721,3196,4159
"ENSG00000168661",237,382,199,254,366,285
"ENSG00000168672",252,293,183,153,224,197
"ENSG00000168675",655,525,455,641,491,406
"ENSG00000168676",198,107,126,95,104,105
"ENSG00000168679",619,706,462,2450,2557,2751
"ENSG00000168685",284,313,194,5,7,6
"ENSG00000168701",597,1583,634,829,1271,1045
"ENSG00000168702",34,45,30,2,6,8
"ENSG00000168710",3476,3400,2721,5927,5557,6562
"ENSG00000168724",1214,1333,931,1068,1135,1196
"ENSG00000168734",417,709,346,683,657,775
"ENSG00000168743",34,59,22,213,394,400
"ENSG00000168758",1832,2527,1858,1226,1563,1134
"ENSG00000168763",549,431,355,1278,1538,1072
"ENSG00000168765",41,85,47,254,340,337
"ENSG00000168769",1412,1458,1150,380,416,372
"ENSG00000168772",888,1324,828,59,50,56
"ENSG00000168778",625,712,581,719,675,520
"ENSG00000168779",286,385,235,95,107,91
"ENSG00000168781",160,182,123,209,261,254
"ENSG00000168785",241,246,146,940,882,767
"ENSG00000168792",325,449,280,1435,1976,1326
"ENSG00000168795",4764,5448,3729,877,876,909
"ENSG00000168802",25,27,36,20,81,17
"ENSG00000168803",418,647,411,184,281,255
"ENSG00000168806",547,723,478,285,395,398
"ENSG00000168807",708,548,403,1069,1027,704
"ENSG00000168811",138,220,117,39,26,41
"ENSG00000168813",1788,1697,1394,1759,1779,1799
"ENSG00000168818",711,965,636,663,545,757
"ENSG00000168824",24,22,18,2,8,8
"ENSG00000168826",361,412,264,75,82,126
"ENSG00000168827",1043,1421,941,1772,2357,2276
"ENSG00000168843",25,39,42,30,48,56
"ENSG00000168852",23,14,6,9,8,10
"ENSG00000168872",1222,1301,975,440,826,473
"ENSG00000168874",97,83,51,433,320,298
"ENSG00000168876",815,1514,823,269,195,312
"ENSG00000168883",2271,3370,1913,2367,3584,3039
"ENSG00000168884",2584,4345,2478,1111,1568,1125
"ENSG00000168887",3092,3374,2509,1448,1557,1523
"ENSG00000168890",256,409,303,369,315,380
"ENSG00000168894",2063,4247,1861,1120,1378,1694
"ENSG00000168899",30,22,12,11,9,3
"ENSG00000168904",193,275,153,609,648,685
"ENSG00000168906",35174,34899,26239,10887,12369,12078
"ENSG00000168916",178,154,144,180,121,160
"ENSG00000168917",793,1168,606,347,520,416
"ENSG00000168918",176,156,91,19,40,49
"ENSG00000168924",1022,1036,930,2295,3792,2407
"ENSG00000168925",101,74,76,4,1,2
"ENSG00000168928",59,51,68,2,1,0
"ENSG00000168936",650,1035,635,1317,1657,1312
"ENSG00000168938",328,577,303,222,303,241
"ENSG00000168939",99,98,64,30,32,32
"ENSG00000168944",834,931,627,896,975,991
"ENSG00000168952",20,33,22,17,41,34
"ENSG00000168955",25,43,61,2133,2365,3169
"ENSG00000168958",735,1312,693,2497,2953,3125
"ENSG00000168961",99,83,71,46,46,51
"ENSG00000168970",38,25,48,47,98,60
"ENSG00000168993",31,25,22,14,11,22
"ENSG00000168994",614,829,399,662,278,341
"ENSG00000169016",1083,1512,947,1057,1313,1117
"ENSG00000169018",2908,3261,2436,2839,2461,2161
"ENSG00000169019",87,219,102,259,459,381
"ENSG00000169020",196,436,209,156,469,229
"ENSG00000169021",2318,5246,2185,4695,8853,7159
"ENSG00000169026",62,50,55,63,32,34
"ENSG00000169031",192,258,235,1122,649,559
"ENSG00000169032",2131,3081,1674,2081,3588,2567
"ENSG00000169045",18401,22816,16576,16502,19541,17197
"ENSG00000169047",1122,838,852,5222,3504,3750
"ENSG00000169057",1746,2034,1598,2318,2313,2034
"ENSG00000169062",607,771,530,1313,1274,1353
"ENSG00000169071",3,5,6,18,15,11
"ENSG00000169083",205,202,166,845,660,595
"ENSG00000169084",427,672,383,824,931,918
"ENSG00000169085",33,45,26,1,0,0
"ENSG00000169087",190,259,128,143,141,193
"ENSG00000169093",2326,2168,1720,1198,1605,1244
"ENSG00000169100",3070,6257,3187,15196,20712,20886
"ENSG00000169105",530,738,383,1002,1205,955
"ENSG00000169116",37,71,44,56,70,84
"ENSG00000169118",2217,1793,1463,1033,1132,925
"ENSG00000169122",32,57,29,38,54,49
"ENSG00000169129",453,502,393,2276,1274,1327
"ENSG00000169131",359,480,307,375,343,452
"ENSG00000169136",1979,2574,1644,874,1217,936
"ENSG00000169139",1159,2306,1017,1565,2072,2438
"ENSG00000169155",3314,2711,2245,350,381,317
"ENSG00000169169",83,158,88,221,124,256
"ENSG00000169174",8,10,18,101,216,189
"ENSG00000169180",3482,3611,2819,2875,3735,2964
"ENSG00000169184",248,204,174,492,270,190
"ENSG00000169188",722,1024,697,1153,1543,1557
"ENSG00000169189",421,734,372,972,1808,1359
"ENSG00000169193",128,118,77,179,167,172
"ENSG00000169194",36,43,28,3,3,1
"ENSG00000169203",57,14,26,64,4,23
"ENSG00000169213",781,591,597,2688,2153,1795
"ENSG00000169217",3539,6059,3742,2459,3960,3034
"ENSG00000169220",67,185,99,167,213,226
"ENSG00000169221",1534,1796,1301,1791,2606,1700
"ENSG00000169223",1965,3185,1712,4917,6190,5825
"ENSG00000169228",559,1234,629,161,419,178
"ENSG00000169230",1431,3027,1469,1557,4661,2507
"ENSG00000169231",580,507,462,498,435,378
"ENSG00000169239",161,177,121,167,141,159
"ENSG00000169241",404,917,540,695,700,868
"ENSG00000169242",1440,2972,1507,1129,1055,1030
"ENSG00000169245",264,457,220,0,3,0
"ENSG00000169246",71,38,57,86,9,43
"ENSG00000169248",1362,2514,1353,6,4,2
"ENSG00000169249",830,1199,678,239,197,262
"ENSG00000169251",1414,2034,1188,1334,2128,1703
"ENSG00000169252",165,160,83,25,18,19
"ENSG00000169255",1,5,6,11,25,16
"ENSG00000169258",159,149,138,791,1062,582
"ENSG00000169282",82,36,41,40,23,22
"ENSG00000169288",280,534,229,415,569,622
"ENSG00000169297",999,1399,778,664,902,1028
"ENSG00000169299",160,256,125,522,713,727
"ENSG00000169302",42,31,34,286,203,193
"ENSG00000169314",17,11,19,6,2,3
"ENSG00000169330",89,129,78,135,111,115
"ENSG00000169359",1160,1381,801,455,451,365
"ENSG00000169371",147,249,161,287,537,434
"ENSG00000169372",103,148,92,192,222,294
"ENSG00000169375",2364,2365,2090,3490,2619,3070
"ENSG00000169379",997,1156,781,517,634,681
"ENSG00000169398",2505,3115,2145,4810,5284,4569
"ENSG00000169403",12,28,19,12,15,14
"ENSG00000169410",1045,1333,929,2423,2358,2213
"ENSG00000169418",83,114,110,50,65,39
"ENSG00000169429",2563,3137,1486,325,682,496
"ENSG00000169432",413,476,359,1102,1262,1089
"ENSG00000169435",93,109,91,169,223,251
"ENSG00000169436",529,463,329,132,48,26
"ENSG00000169439",41,66,45,68,115,91
"ENSG00000169446",827,961,533,1238,1284,1176
"ENSG00000169490",1472,2311,1179,1721,2411,2018
"ENSG00000169499",377,349,301,527,676,485
"ENSG00000169504",3911,3731,2463,2925,3362,3082
"ENSG00000169509",11,14,8,6,9,15
"ENSG00000169519",486,660,435,655,617,773
"ENSG00000169548",172,207,138,121,69,104
"ENSG00000169554",3755,3706,2795,198,171,144
"ENSG00000169564",162,292,146,354,1349,354
"ENSG00000169567",1671,3496,1563,4985,6428,7016
"ENSG00000169570",55,68,59,171,237,238
"ENSG00000169583",49,64,37,51,61,64
"ENSG00000169592",984,1530,1000,1288,1855,1709
"ENSG00000169594",56,42,24,12,10,12
"ENSG00000169598",63,70,58,141,161,173
"ENSG00000169599",460,959,428,714,731,1028
"ENSG00000169604",2362,2188,1817,21627,11281,14048
"ENSG00000169605",8,10,5,10,8,14
"ENSG00000169607",454,532,384,747,681,833
"ENSG00000169609",1245,1297,922,574,752,666
"ENSG00000169612",246,556,264,180,150,208
"ENSG00000169621",299,369,225,114,113,121
"ENSG00000169627",4,11,6,8,26,17
"ENSG00000169629",136,109,104,124,62,103
"ENSG00000169635",494,464,379,344,313,280
"ENSG00000169641",2229,2132,1883,2121,1840,1758
"ENSG00000169660",386,527,385,979,1358,1048
"ENSG00000169668",3,12,3,5,32,22
"ENSG00000169679",863,1250,853,2345,2723,2931
"ENSG00000169682",48,52,38,24,38,30
"ENSG00000169683",105,201,134,1351,2577,1581
"ENSG00000169684",134,125,99,389,483,470
"ENSG00000169689",302,742,283,1813,3606,2950
"ENSG00000169692",345,539,286,2438,3034,2276
"ENSG00000169696",550,825,489,1180,1854,1262
"ENSG00000169710",5486,4390,4967,14128,26304,15387
"ENSG00000169714",1922,4464,2351,5274,7463,7724
"ENSG00000169718",3886,7282,4097,2237,3819,2719
"ENSG00000169727",1506,2766,1597,4308,5039,5190
"ENSG00000169733",953,1537,893,1017,956,872
"ENSG00000169738",1701,4711,1901,1035,2623,1588
"ENSG00000169740",97,157,68,199,204,305
"ENSG00000169750",59,94,67,569,1150,637
"ENSG00000169752",161,209,120,21,17,18
"ENSG00000169756",1751,1847,1266,2560,2672,2348
"ENSG00000169758",80,73,80,34,35,31
"ENSG00000169762",788,833,500,889,789,646
"ENSG00000169764",1106,1596,836,3290,3487,4190
"ENSG00000169783",46,80,28,189,167,151
"ENSG00000169813",3904,5968,3735,8377,6691,10033
"ENSG00000169814",284,242,212,849,798,720
"ENSG00000169826",1418,1570,967,864,809,789
"ENSG00000169851",31,47,35,17,18,12
"ENSG00000169855",1712,1535,1270,1230,1495,1480
"ENSG00000169856",6,5,4,26,38,20
"ENSG00000169857",225,419,203,482,887,674
"ENSG00000169860",156,220,173,47,85,81
"ENSG00000169871",6510,5371,5123,3312,3475,2479
"ENSG00000169876",29,19,23,1,2,0
"ENSG00000169884",25,43,40,55,137,84
"ENSG00000169885",31,30,26,11,3,8
"ENSG00000169891",10,10,10,93,53,32
"ENSG00000169894",68,78,42,145,70,108
"ENSG00000169895",1494,1708,1087,2180,2667,2616
"ENSG00000169896",865,722,591,79,63,74
"ENSG00000169902",398,548,315,474,418,427
"ENSG00000169903",21,67,40,1968,3268,3091
"ENSG00000169905",3083,2465,2302,1649,1550,1242
"ENSG00000169908",2432,4629,2469,22378,26092,27518
"ENSG00000169914",1263,1114,942,437,557,413
"ENSG00000169918",15,5,6,14,25,17
"ENSG00000169919",642,768,518,2207,2057,1942
"ENSG00000169925",552,498,436,1749,1711,1489
"ENSG00000169926",1224,1025,1037,4057,4179,3617
"ENSG00000169933",17,12,5,11,10,13
"ENSG00000169946",78,78,78,16,16,13
"ENSG00000169951",1076,1219,1082,252,364,287
"ENSG00000169955",337,395,272,103,114,104
"ENSG00000169957",1835,3018,1671,1364,1677,1555
"ENSG00000169962",64,69,60,20,27,12
"ENSG00000169964",390,780,455,339,405,404
"ENSG00000169967",2117,2060,1601,2079,1624,1253
"ENSG00000169972",84,177,90,162,464,263
"ENSG00000169976",748,1924,715,1288,1735,2002
"ENSG00000169981",330,447,302,111,162,128
"ENSG00000169989",25,17,25,17,22,23
"ENSG00000169991",6043,5607,4437,2648,3357,2650
"ENSG00000169992",1405,1245,1162,3366,4029,2957
"ENSG00000169994",12,16,15,54,15,17
"ENSG00000170004",6382,6622,5993,10674,10447,9520
"ENSG00000170006",10,5,3,11,8,15
"ENSG00000170011",16,27,11,6,2,6
"ENSG00000170017",3964,5198,3431,7474,7849,7586
"ENSG00000170027",7048,7924,5785,11879,13905,12421
"ENSG00000170035",369,708,358,1132,1460,1267
"ENSG00000170037",2785,3591,2626,1868,2353,2104
"ENSG00000170043",909,2010,1013,2399,2105,2563
"ENSG00000170049",131,128,92,87,72,63
"ENSG00000170074",144,118,146,1,0,2
"ENSG00000170075",448,446,321,28,20,15
"ENSG00000170085",189,249,181,509,391,523
"ENSG00000170088",412,469,330,732,636,600
"ENSG00000170089",206,418,204,478,459,772
"ENSG00000170091",33,33,23,1,1,3
"ENSG00000170092",102,75,67,55,31,19
"ENSG00000170099",54,37,30,16,16,47
"ENSG00000170100",1068,1260,936,234,484,274
"ENSG00000170113",3747,8047,3438,2865,2978,2888
"ENSG00000170122",73,97,74,28,19,13
"ENSG00000170128",29,17,18,0,1,0
"ENSG00000170142",3026,4490,2583,2248,1846,2898
"ENSG00000170144",6070,9967,6647,11480,12629,13399
"ENSG00000170145",1481,1303,1187,881,902,877
"ENSG00000170153",25,20,14,107,103,93
"ENSG00000170160",94,54,70,244,229,227
"ENSG00000170161",280,428,238,32,43,41
"ENSG00000170166",100,113,81,24,27,35
"ENSG00000170175",152,226,144,233,173,228
"ENSG00000170185",1224,1288,895,527,705,539
"ENSG00000170190",421,365,307,1468,1328,1341
"ENSG00000170191",672,777,543,593,621,648
"ENSG00000170214",84,123,68,578,471,385
"ENSG00000170222",463,821,414,251,169,266
"ENSG00000170231",6,11,4,24,22,47
"ENSG00000170234",849,1056,653,732,667,573
"ENSG00000170236",71,60,76,50,17,19
"ENSG00000170242",2315,2463,1928,2255,2851,2166
"ENSG00000170248",2502,3031,2123,5512,4583,5705
"ENSG00000170260",925,1048,744,467,533,389
"ENSG00000170264",247,289,229,608,680,632
"ENSG00000170265",2061,2859,1927,1492,1920,1553
"ENSG00000170266",429,551,347,2323,1764,2340
"ENSG00000170270",271,420,231,209,304,305
"ENSG00000170271",139,86,130,44,56,36
"ENSG00000170275",898,1021,683,9374,7287,9057
"ENSG00000170290",11,13,9,169,63,87
"ENSG00000170291",3356,6348,3214,1259,1887,1721
"ENSG00000170293",31,70,31,333,325,315
"ENSG00000170296",43,155,68,8,9,11
"ENSG00000170310",647,1061,539,941,1150,1282
"ENSG00000170312",591,911,458,2579,3888,3977
"ENSG00000170315",3464,8247,3774,8071,11620,11331
"ENSG00000170322",870,895,789,803,736,730
"ENSG00000170325",100,75,56,282,272,298
"ENSG00000170340",1223,1424,858,1079,1497,1115
"ENSG00000170345",6825,10345,5658,279,163,182
"ENSG00000170348",1850,2917,1624,5697,5904,5980
"ENSG00000170364",150,185,124,330,323,345
"ENSG00000170365",230,328,206,282,314,338
